timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,exploration_score,loss,timestamp
29250,18,9476.218031787852,47381.09015893926,0.685,0.49212500000000003,274.0,3466.742431640625,2025-12-22T01:29:19.369565Z
29500,18,9476.218031787852,47381.09015893926,0.7975,0.528275,319.0,3466.742431640625,2025-12-22T01:29:20.012665Z
29750,18,9476.218031787852,47381.09015893926,0.8475,0.6744,339.0,3466.742431640625,2025-12-22T01:29:20.645954Z
30000,18,9476.218031787852,47381.09015893926,0.87,0.6044750000000001,348.0,3466.742431640625,2025-12-22T01:29:21.278917Z
30250,18,9476.218031787852,47381.09015893926,0.9225,0.660475,369.0,3466.742431640625,2025-12-22T01:29:21.905040Z
30500,19,9410.363698692274,47051.81849346137,0.27,0.4480250000000001,108.0,3466.742431640625,2025-12-22T01:29:22.547758Z
30750,19,9410.363698692274,47051.81849346137,0.5925,0.5019000000000001,237.0,3123.489990234375,2025-12-22T01:29:24.972623Z
31000,19,9410.363698692274,47051.81849346137,0.765,0.4439000000000001,306.0,3123.489990234375,2025-12-22T01:29:25.633657Z
31250,19,9410.363698692274,47051.81849346137,0.81,0.5391750000000001,324.0,3123.489990234375,2025-12-22T01:29:26.286067Z
31500,19,9410.363698692274,47051.81849346137,0.8975,0.5785750000000001,359.0,3123.489990234375,2025-12-22T01:29:26.939728Z
31750,19,9410.363698692274,47051.81849346137,0.925,0.5751250000000001,370.0,3123.489990234375,2025-12-22T01:29:27.598442Z
32000,20,9468.283880865507,47341.419404327535,0.935,0.643425,374.0,3123.489990234375,2025-12-22T01:29:28.344132Z
32250,20,9468.283880865507,47341.419404327535,0.405,0.5044000000000001,162.0,3123.489990234375,2025-12-22T01:29:29.095196Z
32500,20,9468.283880865507,47341.419404327535,0.7925,0.5465000000000001,317.0,3123.489990234375,2025-12-22T01:29:29.812174Z
32750,20,9468.283880865507,47341.419404327535,0.8775,0.5327500000000001,351.0,3123.489990234375,2025-12-22T01:29:30.610571Z
33000,20,9468.283880865507,47341.419404327535,0.9375,0.4335000000000001,375.0,3871.4248046875,2025-12-22T01:29:32.919162Z
33250,20,9468.283880865507,47341.419404327535,0.95,0.4619500000000001,380.0,3871.4248046875,2025-12-22T01:29:33.566695Z
33500,20,9468.283880865507,47341.419404327535,0.975,0.4429000000000001,390.0,3871.4248046875,2025-12-22T01:29:34.229914Z
33750,21,9574.79239700402,47873.9619850201,0.2875,0.6518,115.0,3871.4248046875,2025-12-22T01:29:34.890433Z
34000,21,9574.79239700402,47873.9619850201,0.47,0.6190000000000001,188.0,3871.4248046875,2025-12-22T01:29:35.561937Z
34250,21,9574.79239700402,47873.9619850201,0.7575,0.5658500000000002,303.0,3871.4248046875,2025-12-22T01:29:36.208538Z
34500,21,9574.79239700402,47873.9619850201,0.86,0.6225750000000001,344.0,3871.4248046875,2025-12-22T01:29:36.850159Z
34750,21,9574.79239700402,47873.9619850201,0.9225,0.4152000000000001,369.0,3871.4248046875,2025-12-22T01:29:37.483446Z
35000,21,9574.79239700402,47873.9619850201,0.9625,0.557675,385.0,3493.907958984375,2025-12-22T01:29:39.885781Z
35250,22,9527.713441626149,47638.56720813074,0.0875,0.2958750000000001,35.0,3493.907958984375,2025-12-22T01:29:40.530599Z
35500,22,9527.713441626149,47638.56720813074,0.4075,0.5195500000000001,163.0,3493.907958984375,2025-12-22T01:29:41.177630Z
35750,22,9527.713441626149,47638.56720813074,0.7275,0.49217500000000014,291.0,3493.907958984375,2025-12-22T01:29:41.813817Z
36000,22,9527.713441626149,47638.56720813074,0.835,0.4153250000000001,334.0,3493.907958984375,2025-12-22T01:29:42.468919Z
36250,22,9527.713441626149,47638.56720813074,0.92,0.4604500000000001,368.0,3493.907958984375,2025-12-22T01:29:43.126095Z
36500,22,9527.713441626149,47638.56720813074,0.9575,0.5827750000000002,383.0,3493.907958984375,2025-12-22T01:29:43.807178Z
36750,22,9527.713441626149,47638.56720813074,0.98,0.4700750000000001,392.0,3493.907958984375,2025-12-22T01:29:44.519311Z
37000,23,9586.43221989775,47932.161099488745,0.3375,0.47392500000000004,135.0,3692.064697265625,2025-12-22T01:29:46.830308Z
37250,23,9586.43221989775,47932.161099488745,0.665,0.585275,266.0,3692.064697265625,2025-12-22T01:29:47.612477Z
37500,23,9586.43221989775,47932.161099488745,0.77,0.6240749999999999,308.0,3692.064697265625,2025-12-22T01:29:48.259450Z
37750,23,9586.43221989775,47932.161099488745,0.865,0.550475,346.0,3692.064697265625,2025-12-22T01:29:48.911087Z
38000,23,9586.43221989775,47932.161099488745,0.895,0.4751000000000001,358.0,3692.064697265625,2025-12-22T01:29:49.563289Z
38250,23,9586.43221989775,47932.161099488745,0.9425,0.5422,377.0,3692.064697265625,2025-12-22T01:29:50.207570Z
38500,24,9555.991813446653,47779.95906723327,0.22,0.5259250000000002,88.0,3692.064697265625,2025-12-22T01:29:50.840282Z
38750,24,9555.991813446653,47779.95906723327,0.6575,0.5353250000000002,263.0,3692.064697265625,2025-12-22T01:29:51.495737Z
39000,24,9555.991813446653,47779.95906723327,0.7975,0.5902000000000002,319.0,3594.798095703125,2025-12-22T01:29:53.777167Z
39250,24,9555.991813446653,47779.95906723327,0.8875,0.5382500000000001,355.0,3594.798095703125,2025-12-22T01:29:54.549364Z
39500,24,9555.991813446653,47779.95906723327,0.9525,0.4937250000000001,381.0,3594.798095703125,2025-12-22T01:29:55.202051Z
39750,24,9555.991813446653,47779.95906723327,0.9725,0.6729,389.0,3594.798095703125,2025-12-22T01:29:55.840981Z
40000,25,9587.128353190037,47935.64176595019,0.98,0.5321250000000002,392.0,3594.798095703125,2025-12-22T01:29:56.486250Z
40250,25,9587.128353190037,47935.64176595019,0.4725,0.5037750000000001,189.0,3594.798095703125,2025-12-22T01:29:57.141893Z
40500,25,9587.128353190037,47935.64176595019,0.64,0.48070000000000007,256.0,3594.798095703125,2025-12-22T01:29:57.784199Z
40750,25,9587.128353190037,47935.64176595019,0.7425,0.558675,297.0,3594.798095703125,2025-12-22T01:29:58.442513Z
41000,25,9587.128353190037,47935.64176595019,0.795,0.5409250000000001,318.0,3022.838134765625,2025-12-22T01:30:00.773889Z
41250,25,9587.128353190037,47935.64176595019,0.8425,0.44112500000000004,337.0,3022.838134765625,2025-12-22T01:30:01.534154Z
41500,25,9587.128353190037,47935.64176595019,0.8825,0.3962000000000001,353.0,3022.838134765625,2025-12-22T01:30:02.194061Z
41750,26,9724.685223327997,48623.42611663998,0.36,0.42580000000000007,144.0,3022.838134765625,2025-12-22T01:30:02.851296Z
42000,26,9724.685223327997,48623.42611663998,0.6525,0.6282000000000001,261.0,3022.838134765625,2025-12-22T01:30:03.508815Z
42250,26,9724.685223327997,48623.42611663998,0.765,0.5701000000000002,306.0,3022.838134765625,2025-12-22T01:30:04.157632Z
42500,26,9724.685223327997,48623.42611663998,0.84,0.6980500000000002,336.0,3022.838134765625,2025-12-22T01:30:04.814461Z
42750,26,9724.685223327997,48623.42611663998,0.865,0.6107,346.0,3022.838134765625,2025-12-22T01:30:05.460227Z
43000,26,9724.685223327997,48623.42611663998,0.9075,0.42547500000000005,363.0,3022.838134765625,2025-12-22T01:30:06.114177Z
43250,27,9667.165708069782,48335.82854034891,0.1475,0.2295250000000001,59.0,2686.59423828125,2025-12-22T01:30:08.499622Z
43500,27,9667.165708069782,48335.82854034891,0.585,0.4278500000000001,234.0,2686.59423828125,2025-12-22T01:30:09.162356Z
43750,27,9667.165708069782,48335.82854034891,0.76,0.5965500000000001,304.0,2686.59423828125,2025-12-22T01:30:09.809104Z
44000,27,9667.165708069782,48335.82854034891,0.8675,0.4006750000000001,347.0,2686.59423828125,2025-12-22T01:30:10.433578Z
44250,27,9667.165708069782,48335.82854034891,0.8875,0.502,355.0,2686.59423828125,2025-12-22T01:30:11.098870Z
44500,27,9667.165708069782,48335.82854034891,0.935,0.5154750000000001,374.0,2686.59423828125,2025-12-22T01:30:11.745685Z
44750,27,9667.165708069782,48335.82854034891,0.955,0.5059250000000002,382.0,2686.59423828125,2025-12-22T01:30:12.392674Z
45000,28,9724.468490383577,48622.34245191788,0.43,0.5841000000000001,172.0,2686.59423828125,2025-12-22T01:30:13.057342Z
45250,28,9724.468490383577,48622.34245191788,0.7275,0.4683250000000001,291.0,3307.74658203125,2025-12-22T01:30:15.334241Z
45500,28,9724.468490383577,48622.34245191788,0.8675,0.45625000000000004,347.0,3307.74658203125,2025-12-22T01:30:16.137017Z
45750,28,9724.468490383577,48622.34245191788,0.93,0.6965750000000002,372.0,3307.74658203125,2025-12-22T01:30:16.810803Z
46000,28,9724.468490383577,48622.34245191788,0.945,0.4074500000000001,378.0,3307.74658203125,2025-12-22T01:30:17.474010Z
46250,28,9724.468490383577,48622.34245191788,0.965,0.510325,386.0,3307.74658203125,2025-12-22T01:30:18.131961Z
46500,29,9896.746105801303,49483.73052900651,0.22,0.48860000000000015,88.0,3307.74658203125,2025-12-22T01:30:18.785595Z
46750,29,9896.746105801303,49483.73052900651,0.635,0.5010000000000001,254.0,3307.74658203125,2025-12-22T01:30:19.438509Z
47000,29,9896.746105801303,49483.73052900651,0.7625,0.6484000000000001,305.0,3307.74658203125,2025-12-22T01:30:20.074194Z
47250,29,9896.746105801303,49483.73052900651,0.82,0.5185000000000001,328.0,2614.77197265625,2025-12-22T01:30:22.354752Z
47500,29,9896.746105801303,49483.73052900651,0.88,0.4042500000000001,352.0,2614.77197265625,2025-12-22T01:30:23.004823Z
47750,29,9896.746105801303,49483.73052900651,0.94,0.5003500000000001,376.0,2614.77197265625,2025-12-22T01:30:23.816437Z
48000,30,9920.081821595215,49600.40910797608,0.9625,0.4797250000000001,385.0,2614.77197265625,2025-12-22T01:30:24.472551Z
48250,30,9920.081821595215,49600.40910797608,0.4675,0.6430250000000001,187.0,2614.77197265625,2025-12-22T01:30:25.129508Z
48500,30,9920.081821595215,49600.40910797608,0.59,0.665475,236.0,2614.77197265625,2025-12-22T01:30:25.767486Z
48750,30,9920.081821595215,49600.40910797608,0.79,0.52875,316.0,2614.77197265625,2025-12-22T01:30:26.414615Z
49000,30,9920.081821595215,49600.40910797608,0.8975,0.5495000000000001,359.0,2614.77197265625,2025-12-22T01:30:27.060930Z
49250,30,9920.081821595215,49600.40910797608,0.9125,0.593075,365.0,3492.692626953125,2025-12-22T01:30:29.346473Z
49500,30,9920.081821595215,49600.40910797608,0.935,0.42940000000000006,374.0,3492.692626953125,2025-12-22T01:30:30.125630Z
49750,31,9882.295924392425,49411.47962196213,0.37,0.46885000000000004,148.0,3492.692626953125,2025-12-22T01:30:30.776812Z
50000,31,9882.295924392425,49411.47962196213,0.6925,0.5018250000000001,277.0,3492.692626953125,2025-12-22T01:30:31.447061Z
50250,31,9882.295924392425,49411.47962196213,0.8725,0.5088000000000001,349.0,3492.692626953125,2025-12-22T01:30:32.161643Z
50500,31,9882.295924392425,49411.47962196213,0.94,0.42102500000000004,376.0,3492.692626953125,2025-12-22T01:30:32.839351Z
50750,31,9882.295924392425,49411.47962196213,0.9625,0.5404500000000001,385.0,3492.692626953125,2025-12-22T01:30:33.513413Z
51000,31,9882.295924392425,49411.47962196213,0.9775,0.41587500000000005,391.0,3492.692626953125,2025-12-22T01:30:34.163552Z
51250,32,10015.286656508491,50076.43328254246,0.12,0.2914500000000001,48.0,3072.49365234375,2025-12-22T01:30:36.518427Z
51500,32,10015.286656508491,50076.43328254246,0.5175,0.6572,207.0,3072.49365234375,2025-12-22T01:30:37.292583Z
51750,32,10015.286656508491,50076.43328254246,0.6875,0.4667750000000001,275.0,3072.49365234375,2025-12-22T01:30:37.937724Z
52000,32,10015.286656508491,50076.43328254246,0.8275,0.5143000000000001,331.0,3072.49365234375,2025-12-22T01:30:38.580258Z
52250,32,10015.286656508491,50076.43328254246,0.885,0.40712500000000007,354.0,3072.49365234375,2025-12-22T01:30:39.222690Z
52500,32,10015.286656508491,50076.43328254246,0.945,0.5955000000000001,378.0,3072.49365234375,2025-12-22T01:30:39.915012Z
52750,32,10015.286656508491,50076.43328254246,0.9675,0.5802250000000001,387.0,3072.49365234375,2025-12-22T01:30:40.556621Z
53000,33,9899.404021503422,49497.020107517106,0.455,0.47047500000000014,182.0,3072.49365234375,2025-12-22T01:30:41.210738Z
53250,33,9899.404021503422,49497.020107517106,0.78,0.4464500000000002,312.0,3188.65234375,2025-12-22T01:30:43.483492Z
53500,33,9899.404021503422,49497.020107517106,0.89,0.4582500000000001,356.0,3188.65234375,2025-12-22T01:30:44.329269Z
53750,33,9899.404021503422,49497.020107517106,0.955,0.4201500000000001,382.0,3188.65234375,2025-12-22T01:30:45.019571Z
54000,33,9899.404021503422,49497.020107517106,0.97,0.4108500000000001,388.0,3188.65234375,2025-12-22T01:30:45.679063Z
54250,33,9899.404021503422,49497.020107517106,0.9775,0.4345000000000001,391.0,3188.65234375,2025-12-22T01:30:46.333979Z
54500,34,10097.478765693884,50487.39382846942,0.295,0.49812500000000015,118.0,3188.65234375,2025-12-22T01:30:46.990234Z
54750,34,10097.478765693884,50487.39382846942,0.5525,0.5938000000000002,221.0,3188.65234375,2025-12-22T01:30:47.649259Z
55000,34,10097.478765693884,50487.39382846942,0.7525,0.5133500000000001,301.0,3188.65234375,2025-12-22T01:30:48.319083Z
55250,34,10097.478765693884,50487.39382846942,0.815,0.566625,326.0,3188.65234375,2025-12-22T01:30:48.968986Z
