timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,exploration_score,loss,timestamp
7000,4,10986.751415454666,32960.254246364,0.55,0.6347,220.0,6815.6513671875,2025-12-22T01:22:55.151485Z
7250,4,10986.751415454666,32960.254246364,0.685,0.7228249999999999,274.0,6815.6513671875,2025-12-22T01:22:55.710528Z
7500,4,10986.751415454666,32960.254246364,0.755,0.75815,302.0,6815.6513671875,2025-12-22T01:22:56.395031Z
7750,4,10986.751415454666,32960.254246364,0.8125,0.7723,325.0,6815.6513671875,2025-12-22T01:22:56.990577Z
8000,5,11103.414595459868,33310.24378637961,0.85,0.651875,340.0,6815.6513671875,2025-12-22T01:22:57.567809Z
8250,5,11103.414595459868,33310.24378637961,0.21,0.7769000000000001,84.0,6134.6259765625,2025-12-22T01:22:59.536095Z
8500,5,11103.414595459868,33310.24378637961,0.4375,0.72165,175.0,6134.6259765625,2025-12-22T01:23:00.081682Z
8750,5,11103.414595459868,33310.24378637961,0.5475,0.7311250000000001,219.0,6134.6259765625,2025-12-22T01:23:00.631405Z
9000,5,11103.414595459868,33310.24378637961,0.645,0.675925,258.0,6134.6259765625,2025-12-22T01:23:01.194264Z
9250,5,11103.414595459868,33310.24378637961,0.7325,0.72845,293.0,6134.6259765625,2025-12-22T01:23:01.754802Z
9500,5,11103.414595459868,33310.24378637961,0.8,0.7159750000000001,320.0,6134.6259765625,2025-12-22T01:23:02.329593Z
9750,6,11156.37809857082,33469.13429571246,0.1875,0.6773,75.0,6134.6259765625,2025-12-22T01:23:03.036964Z
10000,6,11156.37809857082,33469.13429571246,0.3575,0.7959750000000001,143.0,6134.6259765625,2025-12-22T01:23:03.587386Z
10250,6,11156.37809857082,33469.13429571246,0.4875,0.7221500000000001,195.0,6856.6083984375,2025-12-22T01:23:05.616966Z
10500,6,11156.37809857082,33469.13429571246,0.63,0.78415,252.0,6856.6083984375,2025-12-22T01:23:06.190527Z
10750,6,11156.37809857082,33469.13429571246,0.715,0.6947500000000001,286.0,6856.6083984375,2025-12-22T01:23:06.764201Z
11000,6,11156.37809857082,33469.13429571246,0.81,0.7,324.0,6856.6083984375,2025-12-22T01:23:07.341378Z
11250,7,11366.51347398605,34099.54042195815,0.0775,0.38972500000000015,31.0,6856.6083984375,2025-12-22T01:23:07.953537Z
11500,7,11366.51347398605,34099.54042195815,0.2525,0.7890999999999999,101.0,6856.6083984375,2025-12-22T01:23:08.641592Z
11750,7,11366.51347398605,34099.54042195815,0.4425,0.6488,177.0,6856.6083984375,2025-12-22T01:23:09.216986Z
12000,7,11366.51347398605,34099.54042195815,0.52,0.6805000000000001,208.0,6856.6083984375,2025-12-22T01:23:09.840007Z
12250,7,11366.51347398605,34099.54042195815,0.5825,0.671875,233.0,6856.6083984375,2025-12-22T01:23:10.392071Z
12500,7,11366.51347398605,34099.54042195815,0.6175,0.7497500000000001,247.0,7852.91552734375,2025-12-22T01:23:12.252528Z
12750,7,11366.51347398605,34099.54042195815,0.73,0.6462500000000001,292.0,7852.91552734375,2025-12-22T01:23:12.831748Z
13000,8,11397.33253193216,34191.99759579648,0.2575,0.6276750000000001,103.0,7852.91552734375,2025-12-22T01:23:13.403801Z
13250,8,11397.33253193216,34191.99759579648,0.465,0.7314750000000001,186.0,7852.91552734375,2025-12-22T01:23:13.979720Z
13500,8,11397.33253193216,34191.99759579648,0.5675,0.602875,227.0,7852.91552734375,2025-12-22T01:23:14.698238Z
13750,8,11397.33253193216,34191.99759579648,0.7175,0.6538250000000001,287.0,7852.91552734375,2025-12-22T01:23:15.259611Z
14000,8,11397.33253193216,34191.99759579648,0.77,0.59935,308.0,7852.91552734375,2025-12-22T01:23:15.813819Z
14250,8,11397.33253193216,34191.99759579648,0.8375,0.612025,335.0,7852.91552734375,2025-12-22T01:23:16.373504Z
14500,9,11671.310906227161,35013.932718681484,0.1725,0.5515500000000002,69.0,8346.6328125,2025-12-22T01:23:18.496216Z
14750,9,11671.310906227161,35013.932718681484,0.49,0.52585,196.0,8346.6328125,2025-12-22T01:23:19.066611Z
15000,9,11671.310906227161,35013.932718681484,0.645,0.6307,258.0,8346.6328125,2025-12-22T01:23:19.622206Z
15250,9,11671.310906227161,35013.932718681484,0.765,0.6835000000000001,306.0,8346.6328125,2025-12-22T01:23:20.175493Z
15500,9,11671.310906227161,35013.932718681484,0.8,0.6208000000000001,320.0,8346.6328125,2025-12-22T01:23:20.876233Z
15750,9,11671.310906227161,35013.932718681484,0.84,0.6269500000000001,336.0,8346.6328125,2025-12-22T01:23:21.438936Z
16000,10,11817.85890038875,35453.576701166254,0.9025,0.726975,361.0,8346.6328125,2025-12-22T01:23:21.992044Z
16250,10,11817.85890038875,35453.576701166254,0.245,0.6631750000000001,98.0,8346.6328125,2025-12-22T01:23:22.565182Z
16500,10,11817.85890038875,35453.576701166254,0.45,0.6462500000000001,180.0,7655.63427734375,2025-12-22T01:23:24.410554Z
16750,10,11817.85890038875,35453.576701166254,0.5975,0.6708000000000002,239.0,7655.63427734375,2025-12-22T01:23:24.970048Z
17000,10,11817.85890038875,35453.576701166254,0.77,0.7518250000000002,308.0,7655.63427734375,2025-12-22T01:23:25.521299Z
17250,10,11817.85890038875,35453.576701166254,0.8525,0.701625,341.0,7655.63427734375,2025-12-22T01:23:26.075910Z
17500,10,11817.85890038875,35453.576701166254,0.875,0.652325,350.0,7655.63427734375,2025-12-22T01:23:26.661361Z
17750,11,12096.192364766495,36288.577094299486,0.2225,0.5773,89.0,7655.63427734375,2025-12-22T01:23:27.376739Z
18000,11,12096.192364766495,36288.577094299486,0.4825,0.7311500000000001,193.0,7655.63427734375,2025-12-22T01:23:27.940049Z
18250,11,12096.192364766495,36288.577094299486,0.6175,0.5696500000000001,247.0,7655.63427734375,2025-12-22T01:23:28.533066Z
18500,11,12096.192364766495,36288.577094299486,0.7375,0.5964000000000002,295.0,7923.68310546875,2025-12-22T01:23:30.388292Z
18750,11,12096.192364766495,36288.577094299486,0.7975,0.68825,319.0,7923.68310546875,2025-12-22T01:23:30.950600Z
19000,11,12096.192364766495,36288.577094299486,0.82,0.6732,328.0,7923.68310546875,2025-12-22T01:23:31.504847Z
19250,12,12328.329415915627,36984.98824774688,0.0875,0.35462500000000013,35.0,7923.68310546875,2025-12-22T01:23:32.051988Z
19500,12,12328.329415915627,36984.98824774688,0.3875,0.7519750000000001,155.0,7923.68310546875,2025-12-22T01:23:32.634244Z
19750,12,12328.329415915627,36984.98824774688,0.6475,0.7103,259.0,7923.68310546875,2025-12-22T01:23:33.322025Z
20000,12,12328.329415915627,36984.98824774688,0.76,0.6382750000000001,304.0,7923.68310546875,2025-12-22T01:23:33.916957Z
20250,12,12328.329415915627,36984.98824774688,0.845,0.6978,338.0,7923.68310546875,2025-12-22T01:23:34.478388Z
20500,12,12328.329415915627,36984.98824774688,0.885,0.600825,354.0,7656.39453125,2025-12-22T01:23:36.331970Z
20750,12,12328.329415915627,36984.98824774688,0.9375,0.7400000000000001,375.0,7656.39453125,2025-12-22T01:23:36.901206Z
21000,13,12627.746471379278,37883.23941413783,0.2475,0.6229750000000001,99.0,7656.39453125,2025-12-22T01:23:37.470259Z
21250,13,12627.746471379278,37883.23941413783,0.5575,0.6048,223.0,7656.39453125,2025-12-22T01:23:38.050904Z
21500,13,12627.746471379278,37883.23941413783,0.715,0.681625,286.0,7656.39453125,2025-12-22T01:23:38.621369Z
21750,13,12627.746471379278,37883.23941413783,0.82,0.7413000000000001,328.0,7656.39453125,2025-12-22T01:23:39.183243Z
22000,13,12627.746471379278,37883.23941413783,0.885,0.7876750000000001,354.0,7656.39453125,2025-12-22T01:23:39.718843Z
22250,13,12627.746471379278,37883.23941413783,0.9,0.638175,360.0,7656.39453125,2025-12-22T01:23:40.417661Z
22500,14,12715.049689230742,38145.149067692226,0.1875,0.5794,75.0,7656.39453125,2025-12-22T01:23:40.991816Z
22750,14,12715.049689230742,38145.149067692226,0.4525,0.6491750000000001,181.0,8464.6357421875,2025-12-22T01:23:42.884286Z
23000,14,12715.049689230742,38145.149067692226,0.665,0.6982,266.0,8464.6357421875,2025-12-22T01:23:43.479917Z
23250,14,12715.049689230742,38145.149067692226,0.785,0.7094750000000001,314.0,8464.6357421875,2025-12-22T01:23:44.201570Z
23500,14,12715.049689230742,38145.149067692226,0.8625,0.5626500000000001,345.0,8464.6357421875,2025-12-22T01:23:44.798652Z
23750,14,12715.049689230742,38145.149067692226,0.8775,0.6518,351.0,8464.6357421875,2025-12-22T01:23:45.381690Z
24000,15,12835.416023812304,38506.248071436916,0.8825,0.76515,353.0,8464.6357421875,2025-12-22T01:23:45.953384Z
24250,15,12835.416023812304,38506.248071436916,0.38,0.5736250000000002,152.0,8464.6357421875,2025-12-22T01:23:46.522643Z
24500,15,12835.416023812304,38506.248071436916,0.63,0.514,252.0,8464.6357421875,2025-12-22T01:23:47.240381Z
24750,15,12835.416023812304,38506.248071436916,0.7325,0.5611250000000001,293.0,9566.4228515625,2025-12-22T01:23:49.106686Z
25000,15,12835.416023812304,38506.248071436916,0.7975,0.77225,319.0,9566.4228515625,2025-12-22T01:23:49.658510Z
25250,15,12835.416023812304,38506.248071436916,0.89,0.7409250000000002,356.0,9566.4228515625,2025-12-22T01:23:50.246474Z
25500,15,12835.416023812304,38506.248071436916,0.94,0.553475,376.0,9566.4228515625,2025-12-22T01:23:50.801508Z
25750,16,13062.940262143547,39188.820786430646,0.2075,0.6853750000000001,83.0,9566.4228515625,2025-12-22T01:23:51.386259Z
26000,16,13062.940262143547,39188.820786430646,0.415,0.645325,166.0,9566.4228515625,2025-12-22T01:23:51.997576Z
26250,16,13062.940262143547,39188.820786430646,0.57,0.5797000000000001,228.0,9566.4228515625,2025-12-22T01:23:52.571984Z
26500,16,13062.940262143547,39188.820786430646,0.72,0.5828000000000001,288.0,9566.4228515625,2025-12-22T01:23:53.290381Z
26750,16,13062.940262143547,39188.820786430646,0.855,0.5559750000000001,342.0,7458.23779296875,2025-12-22T01:23:55.203185Z
27000,16,13062.940262143547,39188.820786430646,0.915,0.6517250000000001,366.0,7458.23779296875,2025-12-22T01:23:55.777044Z
27250,17,13061.790075206383,39185.37022561915,0.105,0.3212000000000001,42.0,7458.23779296875,2025-12-22T01:23:56.347847Z
27500,17,13061.790075206383,39185.37022561915,0.42,0.7003250000000001,168.0,7458.23779296875,2025-12-22T01:23:56.913398Z
27750,17,13061.790075206383,39185.37022561915,0.6525,0.6259250000000001,261.0,7458.23779296875,2025-12-22T01:23:57.511675Z
28000,17,13061.790075206383,39185.37022561915,0.7425,0.7309749999999999,297.0,7458.23779296875,2025-12-22T01:23:58.087892Z
28250,17,13061.790075206383,39185.37022561915,0.8275,0.6576750000000001,331.0,7458.23779296875,2025-12-22T01:23:58.643443Z
28500,17,13061.790075206383,39185.37022561915,0.8725,0.6618750000000001,349.0,7458.23779296875,2025-12-22T01:23:59.350217Z
28750,17,13061.790075206383,39185.37022561915,0.915,0.565025,366.0,8496.4775390625,2025-12-22T01:24:01.234369Z
29000,18,13356.981411529565,40070.94423458869,0.3375,0.6370500000000001,135.0,8496.4775390625,2025-12-22T01:24:01.860020Z
29250,18,13356.981411529565,40070.94423458869,0.635,0.5148500000000001,254.0,8496.4775390625,2025-12-22T01:24:02.423629Z
29500,18,13356.981411529565,40070.94423458869,0.7775,0.6484000000000002,311.0,8496.4775390625,2025-12-22T01:24:02.991621Z
29750,18,13356.981411529565,40070.94423458869,0.875,0.6940750000000001,350.0,8496.4775390625,2025-12-22T01:24:03.559877Z
30000,18,13356.981411529565,40070.94423458869,0.9075,0.7407,363.0,8496.4775390625,2025-12-22T01:24:04.118490Z
30250,18,13356.981411529565,40070.94423458869,0.9275,0.5035250000000001,371.0,8496.4775390625,2025-12-22T01:24:04.657382Z
30500,19,13468.55686450596,40405.670593517876,0.19,0.5942000000000002,76.0,8496.4775390625,2025-12-22T01:24:05.243556Z
30750,19,13468.55686450596,40405.670593517876,0.43,0.705725,172.0,9035.4560546875,2025-12-22T01:24:07.239083Z
31000,19,13468.55686450596,40405.670593517876,0.69,0.6036750000000002,276.0,9035.4560546875,2025-12-22T01:24:07.822416Z
31250,19,13468.55686450596,40405.670593517876,0.76,0.7467750000000001,304.0,9035.4560546875,2025-12-22T01:24:08.453541Z
31500,19,13468.55686450596,40405.670593517876,0.8575,0.5519250000000001,343.0,9035.4560546875,2025-12-22T01:24:09.034817Z
31750,19,13468.55686450596,40405.670593517876,0.9,0.680925,360.0,9035.4560546875,2025-12-22T01:24:09.659408Z
32000,20,13577.23549557589,40731.706486727664,0.9275,0.645625,371.0,9035.4560546875,2025-12-22T01:24:10.232516Z
32250,20,13577.23549557589,40731.706486727664,0.4025,0.6047500000000001,161.0,9035.4560546875,2025-12-22T01:24:10.854286Z
32500,20,13577.23549557589,40731.706486727664,0.6325,0.5656750000000001,253.0,9035.4560546875,2025-12-22T01:24:11.483620Z
32750,20,13577.23549557589,40731.706486727664,0.8175,0.5550250000000002,327.0,9035.4560546875,2025-12-22T01:24:12.218288Z
33000,20,13577.23549557589,40731.706486727664,0.8725,0.73555,349.0,7713.2646484375,2025-12-22T01:24:14.078249Z
33250,20,13577.23549557589,40731.706486727664,0.89,0.6693000000000001,356.0,7713.2646484375,2025-12-22T01:24:14.638532Z
33500,20,13577.23549557589,40731.706486727664,0.905,0.6429,362.0,7713.2646484375,2025-12-22T01:24:15.208278Z
33750,21,13726.096443654364,41178.28933096309,0.3275,0.5902000000000001,131.0,7713.2646484375,2025-12-22T01:24:15.776337Z
34000,21,13726.096443654364,41178.28933096309,0.5575,0.5981000000000001,223.0,7713.2646484375,2025-12-22T01:24:16.339342Z
34250,21,13726.096443654364,41178.28933096309,0.6825,0.76995,273.0,7713.2646484375,2025-12-22T01:24:16.904284Z
34500,21,13726.096443654364,41178.28933096309,0.8175,0.49280000000000007,327.0,7713.2646484375,2025-12-22T01:24:17.471768Z
34750,21,13726.096443654364,41178.28933096309,0.87,0.6259750000000001,348.0,7713.2646484375,2025-12-22T01:24:18.091302Z
35000,21,13726.096443654364,41178.28933096309,0.9,0.6988000000000001,360.0,7291.357421875,2025-12-22T01:24:20.083676Z
35250,22,13864.59187459345,41593.775623780355,0.115,0.34812500000000013,46.0,7291.357421875,2025-12-22T01:24:20.640551Z
35500,22,13864.59187459345,41593.775623780355,0.5425,0.6312500000000001,217.0,7291.357421875,2025-12-22T01:24:21.201850Z
35750,22,13864.59187459345,41593.775623780355,0.7625,0.6032500000000001,305.0,7291.357421875,2025-12-22T01:24:21.739682Z
36000,22,13864.59187459345,41593.775623780355,0.85,0.5429500000000002,340.0,7291.357421875,2025-12-22T01:24:22.302489Z
36250,22,13864.59187459345,41593.775623780355,0.91,0.7192750000000001,364.0,7291.357421875,2025-12-22T01:24:22.865317Z
36500,22,13864.59187459345,41593.775623780355,0.945,0.7130250000000001,378.0,7291.357421875,2025-12-22T01:24:23.419509Z
36750,22,13864.59187459345,41593.775623780355,0.965,0.5986500000000001,386.0,7291.357421875,2025-12-22T01:24:23.986771Z
37000,23,13841.290527242096,41523.871581726286,0.325,0.6237250000000001,130.0,8814.490234375,2025-12-22T01:24:26.021468Z
37250,23,13841.290527242096,41523.871581726286,0.5525,0.6818000000000001,221.0,8814.490234375,2025-12-22T01:24:26.588339Z
37500,23,13841.290527242096,41523.871581726286,0.6875,0.5663750000000001,275.0,8814.490234375,2025-12-22T01:24:27.151305Z
37750,23,13841.290527242096,41523.871581726286,0.7725,0.5759000000000001,309.0,8814.490234375,2025-12-22T01:24:27.718876Z
38000,23,13841.290527242096,41523.871581726286,0.8425,0.766725,337.0,8814.490234375,2025-12-22T01:24:28.298163Z
38250,23,13841.290527242096,41523.871581726286,0.86,0.5726500000000001,344.0,8814.490234375,2025-12-22T01:24:28.876875Z
38500,24,13941.086656969226,41823.259970907675,0.2,0.667925,80.0,8814.490234375,2025-12-22T01:24:29.436829Z
38750,24,13941.086656969226,41823.259970907675,0.51,0.6980000000000001,204.0,8814.490234375,2025-12-22T01:24:30.029536Z
39000,24,13941.086656969226,41823.259970907675,0.75,0.6896500000000002,300.0,9828.544921875,2025-12-22T01:24:31.908935Z
39250,24,13941.086656969226,41823.259970907675,0.85,0.6978750000000001,340.0,9828.544921875,2025-12-22T01:24:32.601745Z
39500,24,13941.086656969226,41823.259970907675,0.8825,0.72775,353.0,9828.544921875,2025-12-22T01:24:33.173185Z
39750,24,13941.086656969226,41823.259970907675,0.9225,0.5946750000000001,369.0,9828.544921875,2025-12-22T01:24:33.738968Z
40000,25,14125.110575320525,42375.33172596157,0.9625,0.547825,385.0,9828.544921875,2025-12-22T01:24:34.319576Z
40250,25,14125.110575320525,42375.33172596157,0.4525,0.6352750000000001,181.0,9828.544921875,2025-12-22T01:24:34.903569Z
40500,25,14125.110575320525,42375.33172596157,0.6225,0.629475,249.0,9828.544921875,2025-12-22T01:24:35.496505Z
40750,25,14125.110575320525,42375.33172596157,0.7925,0.5030500000000001,317.0,9828.544921875,2025-12-22T01:24:36.104841Z
41000,25,14125.110575320525,42375.33172596157,0.8975,0.6101750000000001,359.0,7946.83740234375,2025-12-22T01:24:38.015750Z
41250,25,14125.110575320525,42375.33172596157,0.93,0.679525,372.0,7946.83740234375,2025-12-22T01:24:38.580728Z
41500,25,14125.110575320525,42375.33172596157,0.9625,0.6213250000000001,385.0,7946.83740234375,2025-12-22T01:24:39.268450Z
41750,26,14207.09918842716,42621.29756528148,0.2875,0.5858250000000002,115.0,7946.83740234375,2025-12-22T01:24:39.862656Z
42000,26,14207.09918842716,42621.29756528148,0.5975,0.6809250000000001,239.0,7946.83740234375,2025-12-22T01:24:40.425510Z
42250,26,14207.09918842716,42621.29756528148,0.745,0.7441500000000001,298.0,7946.83740234375,2025-12-22T01:24:40.985769Z
42500,26,14207.09918842716,42621.29756528148,0.8375,0.676075,335.0,7946.83740234375,2025-12-22T01:24:41.547928Z
42750,26,14207.09918842716,42621.29756528148,0.8875,0.5918000000000001,355.0,7946.83740234375,2025-12-22T01:24:42.133033Z
43000,26,14207.09918842716,42621.29756528148,0.9225,0.655575,369.0,7946.83740234375,2025-12-22T01:24:42.720728Z
43250,27,14266.788927747122,42800.36678324136,0.09,0.3244750000000001,36.0,7445.15380859375,2025-12-22T01:24:44.616168Z
43500,27,14266.788927747122,42800.36678324136,0.41,0.70215,164.0,7445.15380859375,2025-12-22T01:24:45.329843Z
43750,27,14266.788927747122,42800.36678324136,0.545,0.7342500000000001,218.0,7445.15380859375,2025-12-22T01:24:45.907442Z
44000,27,14266.788927747122,42800.36678324136,0.72,0.5914,288.0,7445.15380859375,2025-12-22T01:24:46.461540Z
44250,27,14266.788927747122,42800.36678324136,0.8075,0.66875,323.0,7445.15380859375,2025-12-22T01:24:47.036572Z
44500,27,14266.788927747122,42800.36678324136,0.875,0.6485000000000001,350.0,7445.15380859375,2025-12-22T01:24:47.605561Z
44750,27,14266.788927747122,42800.36678324136,0.9125,0.47542500000000004,365.0,7445.15380859375,2025-12-22T01:24:48.173669Z
45000,28,14172.895897158935,42518.68769147681,0.3025,0.5886000000000001,121.0,7445.15380859375,2025-12-22T01:24:48.747269Z
45250,28,14172.895897158935,42518.68769147681,0.565,0.5862,226.0,8571.7724609375,2025-12-22T01:24:50.647776Z
45500,28,14172.895897158935,42518.68769147681,0.655,0.5492000000000001,262.0,8571.7724609375,2025-12-22T01:24:51.333380Z
45750,28,14172.895897158935,42518.68769147681,0.7775,0.5634750000000001,311.0,8571.7724609375,2025-12-22T01:24:51.888950Z
46000,28,14172.895897158935,42518.68769147681,0.8625,0.6408250000000001,345.0,8571.7724609375,2025-12-22T01:24:52.472426Z
46250,28,14172.895897158935,42518.68769147681,0.8975,0.77985,359.0,8571.7724609375,2025-12-22T01:24:53.047530Z
46500,29,14193.351559903193,42580.054679709574,0.165,0.622275,66.0,8571.7724609375,2025-12-22T01:24:53.613960Z
46750,29,14193.351559903193,42580.054679709574,0.4075,0.7825500000000001,163.0,8571.7724609375,2025-12-22T01:24:54.163961Z
47000,29,14193.351559903193,42580.054679709574,0.5975,0.74715,239.0,8571.7724609375,2025-12-22T01:24:54.742280Z
47250,29,14193.351559903193,42580.054679709574,0.685,0.6311750000000002,274.0,9235.4423828125,2025-12-22T01:24:56.676442Z
47500,29,14193.351559903193,42580.054679709574,0.8,0.6280000000000001,320.0,9235.4423828125,2025-12-22T01:24:57.259503Z
47750,29,14193.351559903193,42580.054679709574,0.8775,0.6915250000000001,351.0,9235.4423828125,2025-12-22T01:24:58.102174Z
48000,30,14076.541759648919,42229.625278946754,0.9175,0.7510250000000002,367.0,9235.4423828125,2025-12-22T01:24:58.691806Z
48250,30,14076.541759648919,42229.625278946754,0.42,0.547575,168.0,9235.4423828125,2025-12-22T01:24:59.294871Z
48500,30,14076.541759648919,42229.625278946754,0.55,0.6892500000000001,220.0,9235.4423828125,2025-12-22T01:24:59.887777Z
48750,30,14076.541759648919,42229.625278946754,0.7525,0.8156500000000001,301.0,9235.4423828125,2025-12-22T01:25:00.448236Z
49000,30,14076.541759648919,42229.625278946754,0.8125,0.687925,325.0,9235.4423828125,2025-12-22T01:25:00.999607Z
49250,30,14076.541759648919,42229.625278946754,0.86,0.7820750000000001,344.0,6984.3203125,2025-12-22T01:25:02.900427Z
49500,30,14076.541759648919,42229.625278946754,0.895,0.711225,358.0,6984.3203125,2025-12-22T01:25:03.450864Z
49750,31,14028.11906823963,42084.35720471889,0.3075,0.5670000000000002,123.0,6984.3203125,2025-12-22T01:25:04.022149Z
50000,31,14028.11906823963,42084.35720471889,0.59,0.7144000000000001,236.0,6984.3203125,2025-12-22T01:25:04.753368Z
50250,31,14028.11906823963,42084.35720471889,0.705,0.75845,282.0,6984.3203125,2025-12-22T01:25:05.314955Z
50500,31,14028.11906823963,42084.35720471889,0.8575,0.43605000000000005,343.0,6984.3203125,2025-12-22T01:25:05.874858Z
50750,31,14028.11906823963,42084.35720471889,0.92,0.6921,368.0,6984.3203125,2025-12-22T01:25:06.435232Z
51000,31,14028.11906823963,42084.35720471889,0.9425,0.6027,377.0,6984.3203125,2025-12-22T01:25:06.994066Z
51250,32,13998.582725593074,41995.74817677922,0.11,0.36275000000000013,44.0,7115.291015625,2025-12-22T01:25:08.864442Z
51500,32,13998.582725593074,41995.74817677922,0.5475,0.5657000000000001,219.0,7115.291015625,2025-12-22T01:25:09.440614Z
51750,32,13998.582725593074,41995.74817677922,0.7675,0.609325,307.0,7115.291015625,2025-12-22T01:25:10.012277Z
52000,32,13998.582725593074,41995.74817677922,0.84,0.6796500000000001,336.0,7115.291015625,2025-12-22T01:25:10.741184Z
52250,32,13998.582725593074,41995.74817677922,0.88,0.7064750000000002,352.0,7115.291015625,2025-12-22T01:25:11.286488Z
52500,32,13998.582725593074,41995.74817677922,0.9075,0.6025750000000001,363.0,7115.291015625,2025-12-22T01:25:11.882413Z
52750,32,13998.582725593074,41995.74817677922,0.935,0.6264750000000001,374.0,7115.291015625,2025-12-22T01:25:12.610101Z
53000,33,14156.505794937164,42469.517384811494,0.3775,0.5581750000000001,151.0,7115.291015625,2025-12-22T01:25:13.230398Z
53250,33,14156.505794937164,42469.517384811494,0.5775,0.5878250000000002,231.0,10317.5498046875,2025-12-22T01:25:15.169317Z
53500,33,14156.505794937164,42469.517384811494,0.715,0.6257,286.0,10317.5498046875,2025-12-22T01:25:15.835444Z
53750,33,14156.505794937164,42469.517384811494,0.85,0.7158750000000002,340.0,10317.5498046875,2025-12-22T01:25:16.402353Z
54000,33,14156.505794937164,42469.517384811494,0.8925,0.6855000000000001,357.0,10317.5498046875,2025-12-22T01:25:17.117184Z
54250,33,14156.505794937164,42469.517384811494,0.925,0.5946000000000001,370.0,10317.5498046875,2025-12-22T01:25:17.698281Z
54500,34,14223.774941588123,42671.324824764364,0.2075,0.5425500000000001,83.0,10317.5498046875,2025-12-22T01:25:18.282343Z
54750,34,14223.774941588123,42671.324824764364,0.5125,0.6058000000000001,205.0,10317.5498046875,2025-12-22T01:25:18.876480Z
55000,34,14223.774941588123,42671.324824764364,0.6225,0.6214500000000001,249.0,10317.5498046875,2025-12-22T01:25:19.413005Z
55250,34,14223.774941588123,42671.324824764364,0.75,0.4981500000000001,300.0,10317.5498046875,2025-12-22T01:25:19.976290Z
55500,34,14223.774941588123,42671.324824764364,0.825,0.6877500000000001,330.0,8174.4755859375,2025-12-22T01:25:21.887996Z
55750,34,14223.774941588123,42671.324824764364,0.87,0.65885,348.0,8174.4755859375,2025-12-22T01:25:22.452705Z
