timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
12500,13,5.0253124999999965,20.101249999999986,0.795,0.6449750000000002,318,0.0,2025-12-24T00:03:53.585257Z
12750,13,-12.3921875,-49.56875,0.795,0.947375,318,0.0,2025-12-24T00:03:53.707664Z
13000,13,-13.05,-52.2,0.795,1.0,318,0.0,2025-12-24T00:03:53.827141Z
13250,14,12.045520833333338,48.18208333333336,0.98,0.2710250000000001,392,0.0,2025-12-24T00:03:53.943705Z
13500,14,7.965625000000019,31.862500000000075,0.98,0.32075000000000004,392,0.0,2025-12-24T00:03:54.049202Z
13750,14,2.5703125000000004,10.281250000000002,0.98,0.2573750000000001,392,0.0,2025-12-24T00:03:54.153942Z
14000,14,3.500937499999999,14.003749999999997,0.98,0.2819250000000001,392,0.0,2025-12-24T00:03:54.258763Z
14250,15,-9.836562500000001,-39.346250000000005,0.2975,0.8419250000000001,119,0.0,2025-12-24T00:03:54.471724Z
14500,15,2.4928124999999994,9.971249999999998,0.565,0.755575,226,0.0,2025-12-24T00:03:54.680387Z
14750,15,5.577291666666667,22.30916666666667,0.825,0.6631500000000001,330,0.0,2025-12-24T00:03:54.889910Z
15000,15,-13.05,-52.2,0.8775,1.0,351,0.0,2025-12-24T00:03:55.095617Z
15250,16,3.9350000000000023,15.740000000000009,0.6075,0.5192000000000001,243,0.0,2025-12-24T00:03:55.219642Z
15500,16,5.211874999999992,20.847499999999968,0.7975,0.6440500000000003,319,0.0,2025-12-24T00:03:55.332656Z
15750,16,-13.149375000000001,-52.597500000000004,0.7975,0.96795,319,0.0,2025-12-24T00:03:55.443447Z
16000,16,-13.55,-54.2,0.7975,1.0,319,0.0,2025-12-24T00:03:55.551244Z
16250,17,17.683437500000007,70.73375000000003,0.98,0.28532500000000005,392,0.0,2025-12-24T00:03:55.665254Z
16500,17,1.3887499999999995,5.554999999999998,0.98,0.29390000000000005,392,0.0,2025-12-24T00:03:55.769828Z
16750,17,13.2553125,53.02125,0.98,0.26357500000000006,392,0.0,2025-12-24T00:03:55.874041Z
17000,17,15.607812500000009,62.431250000000034,0.98,0.2633750000000001,392,0.0,2025-12-24T00:03:55.978294Z
17250,18,2.5675000000000026,10.270000000000007,0.5925,0.4926,237,0.0,2025-12-24T00:03:56.097854Z
17500,18,4.947500000000007,19.790000000000028,0.7875,0.6272000000000001,315,0.0,2025-12-24T00:03:56.210094Z
17750,18,-13.425937500000002,-53.70375000000001,0.7875,0.990075,315,0.0,2025-12-24T00:03:56.319882Z
18000,18,-13.55,-54.2,0.7875,1.0,315,0.0,2025-12-24T00:03:56.427321Z
18250,19,11.200937500000002,44.80375000000001,0.595,0.48992500000000005,238,0.0,2025-12-24T00:03:56.544117Z
18500,19,5.064687500000002,20.258750000000006,0.77,0.6448250000000002,308,0.0,2025-12-24T00:03:56.651709Z
18750,19,-13.731875000000002,-54.92750000000001,0.77,0.9895500000000002,308,0.0,2025-12-24T00:03:56.756966Z
19000,19,-13.8625,-55.45,0.77,1.0,308,0.0,2025-12-24T00:03:56.860041Z
19250,20,14.210625000000007,56.84250000000003,0.98,0.27115000000000006,392,0.0,2025-12-24T00:03:56.971271Z
19500,20,0.9881249999999984,3.9524999999999935,0.98,0.32495000000000007,392,0.0,2025-12-24T00:03:57.076009Z
19750,20,9.480000000000002,37.92000000000001,0.98,0.25960000000000005,392,0.0,2025-12-24T00:03:57.180778Z
20000,20,17.927812500000012,71.71125000000005,0.98,0.2817750000000001,392,0.0,2025-12-24T00:03:57.286177Z
20250,21,-2.943125000000001,-11.772500000000004,0.965,0.31345000000000006,386,0.0,2025-12-24T00:03:57.405569Z
20500,21,20.478437500000013,81.91375000000005,0.98,0.24172500000000008,392,0.0,2025-12-24T00:03:57.510660Z
20750,21,26.424375,105.6975,0.98,0.2700500000000001,392,0.0,2025-12-24T00:03:57.615848Z
