timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
29500,30,3.355249999999999,16.776249999999994,0.98,0.17747500000000002,392,0.0,2025-12-24T00:01:39.853283Z
29750,30,-6.314000000000002,-31.57000000000001,0.98,0.5424000000000002,392,0.0,2025-12-24T00:01:40.005301Z
30000,30,-8.58925,-42.94624999999999,0.98,0.742925,392,0.0,2025-12-24T00:01:40.160899Z
30250,31,0.544749999999997,2.7237499999999812,0.6425,0.5815250000000002,257,0.0,2025-12-24T00:01:40.467212Z
30500,31,-6.362416666666666,-31.81208333333333,0.8875,0.6925749999999999,355,0.0,2025-12-24T00:01:40.762085Z
30750,31,-7.728750000000001,-38.64375,0.955,0.721875,382,0.0,2025-12-24T00:01:41.056362Z
31000,31,-10.7,-53.5,0.955,1.0,382,0.0,2025-12-24T00:01:41.347409Z
31250,32,5.366583333333333,26.832916666666662,0.98,0.22467500000000007,392,0.0,2025-12-24T00:01:41.482936Z
31500,32,-3.797500000000001,-18.987500000000004,0.98,0.4307500000000001,392,0.0,2025-12-24T00:01:41.602986Z
31750,32,-10.790999999999999,-53.955,0.98,0.9091,392,0.0,2025-12-24T00:01:41.761696Z
32000,32,-11.7,-58.5,0.98,1.0,392,0.0,2025-12-24T00:01:41.943407Z
32250,33,4.736083333333328,23.680416666666638,0.98,0.3037250000000001,392,0.0,2025-12-24T00:01:42.071271Z
32500,33,-2.6430000000000042,-13.215000000000025,0.98,0.6833000000000001,392,0.0,2025-12-24T00:01:42.189692Z
32750,33,-11.25,-56.25,0.98,1.0,392,0.0,2025-12-24T00:01:42.355757Z
33000,33,-11.25,-56.25,0.98,1.0,392,0.0,2025-12-24T00:01:42.525746Z
33250,34,-5.0936020000000015,-25.468010000000007,0.51,0.6301000000000001,204,0.0,2025-12-24T00:01:42.803882Z
33500,34,-0.7155104999999979,-3.577552499999989,0.64,0.7630250000000003,256,0.0,2025-12-24T00:01:43.071844Z
33750,34,-11.72,-58.6,0.64,1.0,256,0.0,2025-12-24T00:01:43.335006Z
34000,34,-11.72,-58.6,0.64,1.0,256,0.0,2025-12-24T00:01:43.597854Z
34250,35,1.0833333333333317,5.41666666666666,0.98,0.29700000000000004,392,0.0,2025-12-24T00:01:43.723884Z
34500,35,-7.337500000000001,-36.687500000000014,0.98,0.8447500000000001,392,0.0,2025-12-24T00:01:43.858043Z
34750,35,-11.34,-56.7,0.98,1.0,392,0.0,2025-12-24T00:01:44.046961Z
35000,35,-11.34,-56.7,0.98,1.0,392,0.0,2025-12-24T00:01:44.242037Z
35250,36,5.4170833333333315,27.085416666666656,0.98,0.22762500000000002,392,0.0,2025-12-24T00:01:44.367795Z
35500,36,2.705499999999999,13.527499999999993,0.98,0.44045000000000006,392,0.0,2025-12-24T00:01:44.488876Z
35750,36,-10.4875,-52.43750000000001,0.98,0.9147500000000001,392,0.0,2025-12-24T00:01:44.644324Z
36000,36,-11.34,-56.7,0.98,1.0,392,0.0,2025-12-24T00:01:44.824153Z
36250,37,-3.5834166666666687,-17.917083333333345,0.695,0.575675,278,0.0,2025-12-24T00:01:45.084797Z
36500,37,-4.912000000000001,-24.56,0.695,0.7772,278,0.0,2025-12-24T00:01:45.336479Z
36750,37,-11.49,-57.45,0.695,1.0,278,0.0,2025-12-24T00:01:45.586095Z
37000,37,-11.49,-57.45,0.695,1.0,278,0.0,2025-12-24T00:01:45.833473Z
37250,38,-3.6870000000000016,-18.43500000000001,0.9775,0.39270000000000016,391,0.0,2025-12-24T00:01:45.960481Z
37500,38,-7.2345000000000015,-36.17250000000001,0.9775,0.6854500000000001,391,0.0,2025-12-24T00:01:46.081183Z
37750,38,-10.079,-50.395,0.9775,0.9379000000000001,391,0.0,2025-12-24T00:01:46.217688Z
38000,38,-10.7,-53.5,0.9775,1.0,391,0.0,2025-12-24T00:01:46.357909Z
38250,39,4.250166666666669,21.250833333333343,0.98,0.21065,392,0.0,2025-12-24T00:01:46.482311Z
38500,39,4.946000000000003,24.730000000000015,0.98,0.13240000000000002,392,0.0,2025-12-24T00:01:46.593041Z
38750,39,10.17525,50.87625,0.98,0.15747500000000006,392,0.0,2025-12-24T00:01:46.708787Z
39000,39,4.237750000000008,21.188750000000045,0.98,0.3672250000000002,392,0.0,2025-12-24T00:01:46.833626Z
39250,40,4.021916666666662,20.109583333333312,0.98,0.16347500000000004,392,0.0,2025-12-24T00:01:46.962637Z
39500,40,3.565249999999997,17.82624999999999,0.98,0.44047500000000006,392,0.0,2025-12-24T00:01:47.084426Z
39750,40,-10.94675,-54.73375,0.98,0.924675,392,0.0,2025-12-24T00:01:47.237608Z
40000,40,-11.7,-58.5,0.98,1.0,392,0.0,2025-12-24T00:01:47.405672Z
40250,41,-0.08816666666666784,-0.44083333333334185,0.5225,0.61615,209,0.0,2025-12-24T00:01:47.637660Z
40500,41,-6.442666666666667,-32.21333333333334,0.765,0.6896000000000001,306,0.0,2025-12-24T00:01:47.865561Z
40750,41,-9.717,-48.58500000000001,0.83,0.8227000000000001,332,0.0,2025-12-24T00:01:48.093002Z
41000,41,-11.49,-57.45,0.83,1.0,332,0.0,2025-12-24T00:01:48.314620Z
41250,42,9.424833333333334,47.12416666666667,0.98,0.15985000000000002,392,0.0,2025-12-24T00:01:48.439728Z
41500,42,10.611500000000001,53.057500000000005,0.98,0.12085000000000004,392,0.0,2025-12-24T00:01:48.552159Z
41750,42,1.9622500000000014,9.811250000000008,0.98,0.2887750000000001,392,0.0,2025-12-24T00:01:48.670842Z
42000,42,-4.0969999999999995,-20.484999999999996,0.98,0.6217,392,0.0,2025-12-24T00:01:48.827611Z
