timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,exploration_score,loss,timestamp
5250,3,10903.507333678814,32710.522001036443,0.4125,0.7289250000000002,165.0,5702.10400390625,2025-12-22T00:12:18.756643Z
5500,3,10903.507333678814,32710.522001036443,0.54,0.6809500000000002,216.0,5702.10400390625,2025-12-22T00:12:19.319966Z
5750,3,10903.507333678814,32710.522001036443,0.655,0.6511250000000001,262.0,5702.10400390625,2025-12-22T00:12:19.869542Z
6000,3,10903.507333678814,32710.522001036443,0.7525,0.68715,301.0,5702.10400390625,2025-12-22T00:12:20.435997Z
6250,3,10903.507333678814,32710.522001036443,0.785,0.7928750000000001,314.0,7214.55419921875,2025-12-22T00:12:22.380759Z
6500,4,11137.15458692261,33411.46376076783,0.15,0.6759250000000001,60.0,7214.55419921875,2025-12-22T00:12:22.957727Z
6750,4,11137.15458692261,33411.46376076783,0.3175,0.7366250000000001,127.0,7214.55419921875,2025-12-22T00:12:23.509708Z
7000,4,11137.15458692261,33411.46376076783,0.46,0.6532750000000002,184.0,7214.55419921875,2025-12-22T00:12:24.063298Z
7250,4,11137.15458692261,33411.46376076783,0.585,0.7215750000000001,234.0,7214.55419921875,2025-12-22T00:12:24.641737Z
7500,4,11137.15458692261,33411.46376076783,0.6675,0.6937500000000001,267.0,7214.55419921875,2025-12-22T00:12:25.214165Z
7750,4,11137.15458692261,33411.46376076783,0.6825,0.6652750000000001,273.0,7214.55419921875,2025-12-22T00:12:25.794476Z
8000,5,11377.638871686231,34132.9166150587,0.81,0.7058250000000001,324.0,7214.55419921875,2025-12-22T00:12:26.353618Z
8250,5,11377.638871686231,34132.9166150587,0.295,0.5664750000000001,118.0,6073.86962890625,2025-12-22T00:12:28.345742Z
8500,5,11377.638871686231,34132.9166150587,0.5275,0.5630000000000002,211.0,6073.86962890625,2025-12-22T00:12:28.897784Z
8750,5,11377.638871686231,34132.9166150587,0.69,0.7686000000000002,276.0,6073.86962890625,2025-12-22T00:12:29.447843Z
9000,5,11377.638871686231,34132.9166150587,0.7775,0.7402250000000001,311.0,6073.86962890625,2025-12-22T00:12:29.995600Z
9250,5,11377.638871686231,34132.9166150587,0.8375,0.76465,335.0,6073.86962890625,2025-12-22T00:12:30.577665Z
9500,5,11377.638871686231,34132.9166150587,0.8575,0.7355000000000002,343.0,6073.86962890625,2025-12-22T00:12:31.139835Z
9750,6,11483.486068108643,34450.45820432593,0.195,0.6152250000000001,78.0,6073.86962890625,2025-12-22T00:12:31.724778Z
10000,6,11483.486068108643,34450.45820432593,0.445,0.69545,178.0,6073.86962890625,2025-12-22T00:12:32.420153Z
10250,6,11483.486068108643,34450.45820432593,0.6075,0.6844500000000001,243.0,8714.7900390625,2025-12-22T00:12:34.257243Z
10500,6,11483.486068108643,34450.45820432593,0.715,0.7185250000000001,286.0,8714.7900390625,2025-12-22T00:12:34.820187Z
10750,6,11483.486068108643,34450.45820432593,0.8225,0.74995,329.0,8714.7900390625,2025-12-22T00:12:35.373386Z
11000,6,11483.486068108643,34450.45820432593,0.8825,0.7253500000000002,353.0,8714.7900390625,2025-12-22T00:12:35.915546Z
11250,7,11613.105969113481,34839.317907340446,0.065,0.35360000000000014,26.0,8714.7900390625,2025-12-22T00:12:36.468911Z
11500,7,11613.105969113481,34839.317907340446,0.3325,0.8106750000000001,133.0,8714.7900390625,2025-12-22T00:12:37.039141Z
11750,7,11613.105969113481,34839.317907340446,0.4475,0.70445,179.0,8714.7900390625,2025-12-22T00:12:37.635972Z
12000,7,11613.105969113481,34839.317907340446,0.56,0.5651,224.0,8714.7900390625,2025-12-22T00:12:38.210275Z
12250,7,11613.105969113481,34839.317907340446,0.6575,0.628125,263.0,8714.7900390625,2025-12-22T00:12:38.920787Z
12500,7,11613.105969113481,34839.317907340446,0.74,0.6247,296.0,7387.74365234375,2025-12-22T00:12:40.804521Z
12750,7,11613.105969113481,34839.317907340446,0.77,0.8729,308.0,7387.74365234375,2025-12-22T00:12:41.354252Z
13000,8,11559.930355942677,34679.79106782803,0.255,0.647625,102.0,7387.74365234375,2025-12-22T00:12:41.928855Z
13250,8,11559.930355942677,34679.79106782803,0.48,0.6487500000000002,192.0,7387.74365234375,2025-12-22T00:12:42.491610Z
13500,8,11559.930355942677,34679.79106782803,0.6275,0.6623750000000002,251.0,7387.74365234375,2025-12-22T00:12:43.051983Z
13750,8,11559.930355942677,34679.79106782803,0.7275,0.7316750000000001,291.0,7387.74365234375,2025-12-22T00:12:43.593536Z
14000,8,11559.930355942677,34679.79106782803,0.805,0.6710250000000001,322.0,7387.74365234375,2025-12-22T00:12:44.142331Z
14250,8,11559.930355942677,34679.79106782803,0.9075,0.5521000000000001,363.0,7387.74365234375,2025-12-22T00:12:44.702962Z
14500,9,11692.562872416094,35077.688617248285,0.1625,0.634075,65.0,6995.244140625,2025-12-22T00:12:46.579416Z
14750,9,11692.562872416094,35077.688617248285,0.4775,0.707825,191.0,6995.244140625,2025-12-22T00:12:47.265830Z
15000,9,11692.562872416094,35077.688617248285,0.655,0.7714250000000001,262.0,6995.244140625,2025-12-22T00:12:47.812598Z
15250,9,11692.562872416094,35077.688617248285,0.7475,0.5695,299.0,6995.244140625,2025-12-22T00:12:48.363516Z
15500,9,11692.562872416094,35077.688617248285,0.7975,0.7453500000000001,319.0,6995.244140625,2025-12-22T00:12:48.913625Z
15750,9,11692.562872416094,35077.688617248285,0.855,0.6580250000000001,342.0,6995.244140625,2025-12-22T00:12:49.465266Z
16000,10,11879.663611916836,35638.990835750505,0.9025,0.6301500000000001,361.0,6995.244140625,2025-12-22T00:12:50.080828Z
16250,10,11879.663611916836,35638.990835750505,0.3125,0.6482750000000002,125.0,6995.244140625,2025-12-22T00:12:50.789104Z
16500,10,11879.663611916836,35638.990835750505,0.54,0.6770750000000001,216.0,8663.3154296875,2025-12-22T00:12:52.801696Z
16750,10,11879.663611916836,35638.990835750505,0.6775,0.7068500000000002,271.0,8663.3154296875,2025-12-22T00:12:53.562866Z
17000,10,11879.663611916836,35638.990835750505,0.8,0.6415000000000001,320.0,8663.3154296875,2025-12-22T00:12:54.139022Z
17250,10,11879.663611916836,35638.990835750505,0.85,0.762125,340.0,8663.3154296875,2025-12-22T00:12:54.695515Z
17500,10,11879.663611916836,35638.990835750505,0.895,0.6931499999999999,358.0,8663.3154296875,2025-12-22T00:12:55.267201Z
17750,11,12082.72368059411,36248.171041782334,0.22,0.7264250000000001,88.0,8663.3154296875,2025-12-22T00:12:55.845158Z
18000,11,12082.72368059411,36248.171041782334,0.53,0.7039250000000001,212.0,8663.3154296875,2025-12-22T00:12:56.397375Z
18250,11,12082.72368059411,36248.171041782334,0.64,0.7040000000000001,256.0,8663.3154296875,2025-12-22T00:12:56.976261Z
18500,11,12082.72368059411,36248.171041782334,0.725,0.78885,290.0,7010.39599609375,2025-12-22T00:12:58.805663Z
18750,11,12082.72368059411,36248.171041782334,0.815,0.6277000000000001,326.0,7010.39599609375,2025-12-22T00:12:59.518073Z
19000,11,12082.72368059411,36248.171041782334,0.855,0.5874250000000001,342.0,7010.39599609375,2025-12-22T00:13:00.082527Z
19250,12,12327.787146484352,36983.36143945306,0.095,0.3898000000000002,38.0,7010.39599609375,2025-12-22T00:13:00.630513Z
19500,12,12327.787146484352,36983.36143945306,0.355,0.5947250000000001,142.0,7010.39599609375,2025-12-22T00:13:01.219582Z
19750,12,12327.787146484352,36983.36143945306,0.505,0.6580750000000001,202.0,7010.39599609375,2025-12-22T00:13:01.764263Z
20000,12,12327.787146484352,36983.36143945306,0.6525,0.6826500000000002,261.0,7010.39599609375,2025-12-22T00:13:02.325275Z
20250,12,12327.787146484352,36983.36143945306,0.7625,0.6007250000000002,305.0,7010.39599609375,2025-12-22T00:13:02.898919Z
20500,12,12327.787146484352,36983.36143945306,0.835,0.6092500000000001,334.0,7984.27099609375,2025-12-22T00:13:04.764421Z
20750,12,12327.787146484352,36983.36143945306,0.87,0.6816500000000001,348.0,7984.27099609375,2025-12-22T00:13:05.345867Z
21000,13,12468.104041167313,37404.312123501935,0.2925,0.6524000000000001,117.0,7984.27099609375,2025-12-22T00:13:06.052525Z
21250,13,12468.104041167313,37404.312123501935,0.4475,0.7216750000000001,179.0,7984.27099609375,2025-12-22T00:13:06.617093Z
21500,13,12468.104041167313,37404.312123501935,0.53,0.6277750000000001,212.0,7984.27099609375,2025-12-22T00:13:07.173602Z
21750,13,12468.104041167313,37404.312123501935,0.69,0.6844750000000001,276.0,7984.27099609375,2025-12-22T00:13:07.743492Z
22000,13,12468.104041167313,37404.312123501935,0.8375,0.6378750000000001,335.0,7984.27099609375,2025-12-22T00:13:08.286605Z
22250,13,12468.104041167313,37404.312123501935,0.87,0.673875,348.0,7984.27099609375,2025-12-22T00:13:08.848372Z
22500,14,12601.078555961012,37803.23566788304,0.14,0.5712000000000002,56.0,7984.27099609375,2025-12-22T00:13:09.417527Z
22750,14,12601.078555961012,37803.23566788304,0.475,0.638225,190.0,9006.32421875,2025-12-22T00:13:11.300810Z
23000,14,12601.078555961012,37803.23566788304,0.66,0.66025,264.0,9006.32421875,2025-12-22T00:13:12.028157Z
23250,14,12601.078555961012,37803.23566788304,0.735,0.6173250000000001,294.0,9006.32421875,2025-12-22T00:13:12.587163Z
23500,14,12601.078555961012,37803.23566788304,0.855,0.626075,342.0,9006.32421875,2025-12-22T00:13:13.148224Z
23750,14,12601.078555961012,37803.23566788304,0.89,0.6779999999999999,356.0,9006.32421875,2025-12-22T00:13:13.761635Z
24000,15,12643.778642240377,37931.335926721134,0.895,0.5853250000000001,358.0,9006.32421875,2025-12-22T00:13:14.321765Z
24250,15,12643.778642240377,37931.335926721134,0.355,0.628025,142.0,9006.32421875,2025-12-22T00:13:14.908122Z
24500,15,12643.778642240377,37931.335926721134,0.565,0.7407,226.0,9006.32421875,2025-12-22T00:13:15.490712Z
24750,15,12643.778642240377,37931.335926721134,0.67,0.690525,268.0,8652.2734375,2025-12-22T00:13:17.357481Z
25000,15,12643.778642240377,37931.335926721134,0.7675,0.6958250000000001,307.0,8652.2734375,2025-12-22T00:13:18.051633Z
25250,15,12643.778642240377,37931.335926721134,0.84,0.6173750000000001,336.0,8652.2734375,2025-12-22T00:13:18.627604Z
25500,15,12643.778642240377,37931.335926721134,0.875,0.5873250000000001,350.0,8652.2734375,2025-12-22T00:13:19.192550Z
25750,16,12798.057203365559,38394.17161009667,0.22,0.598225,88.0,8652.2734375,2025-12-22T00:13:19.767271Z
26000,16,12798.057203365559,38394.17161009667,0.535,0.5402750000000001,214.0,8652.2734375,2025-12-22T00:13:20.329916Z
26250,16,12798.057203365559,38394.17161009667,0.71,0.7759,284.0,8652.2734375,2025-12-22T00:13:20.887314Z
26500,16,12798.057203365559,38394.17161009667,0.8125,0.6072500000000001,325.0,8652.2734375,2025-12-22T00:13:21.444653Z
26750,16,12798.057203365559,38394.17161009667,0.8725,0.743375,349.0,7858.06884765625,2025-12-22T00:13:23.395176Z
27000,16,12798.057203365559,38394.17161009667,0.9025,0.702775,361.0,7858.06884765625,2025-12-22T00:13:23.993047Z
27250,17,12849.411063321191,38548.233189963576,0.0775,0.3698750000000001,31.0,7858.06884765625,2025-12-22T00:13:24.708738Z
27500,17,12849.411063321191,38548.233189963576,0.3,0.7770500000000001,120.0,7858.06884765625,2025-12-22T00:13:25.247914Z
27750,17,12849.411063321191,38548.233189963576,0.5125,0.6887750000000001,205.0,7858.06884765625,2025-12-22T00:13:25.805528Z
28000,17,12849.411063321191,38548.233189963576,0.68,0.5874500000000001,272.0,7858.06884765625,2025-12-22T00:13:26.369828Z
28250,17,12849.411063321191,38548.233189963576,0.8025,0.7040500000000002,321.0,7858.06884765625,2025-12-22T00:13:26.931863Z
28500,17,12849.411063321191,38548.233189963576,0.8575,0.7003000000000001,343.0,7858.06884765625,2025-12-22T00:13:27.497932Z
28750,17,12849.411063321191,38548.233189963576,0.92,0.6584,368.0,7591.931640625,2025-12-22T00:13:29.357619Z
29000,18,13085.65470311658,39256.964109349734,0.3,0.6906750000000001,120.0,7591.931640625,2025-12-22T00:13:29.922425Z
29250,18,13085.65470311658,39256.964109349734,0.4425,0.890475,177.0,7591.931640625,2025-12-22T00:13:30.481925Z
29500,18,13085.65470311658,39256.964109349734,0.5525,0.6514500000000001,221.0,7591.931640625,2025-12-22T00:13:31.171094Z
29750,18,13085.65470311658,39256.964109349734,0.71,0.618325,284.0,7591.931640625,2025-12-22T00:13:31.733144Z
30000,18,13085.65470311658,39256.964109349734,0.8425,0.6197000000000001,337.0,7591.931640625,2025-12-22T00:13:32.303856Z
30250,18,13085.65470311658,39256.964109349734,0.8675,0.693825,347.0,7591.931640625,2025-12-22T00:13:32.865674Z
30500,19,13092.722347190813,39278.16704157244,0.145,0.6715750000000001,58.0,7591.931640625,2025-12-22T00:13:33.441686Z
30750,19,13092.722347190813,39278.16704157244,0.3775,0.6722,151.0,6899.40185546875,2025-12-22T00:13:35.324427Z
31000,19,13092.722347190813,39278.16704157244,0.7125,0.5503000000000001,285.0,6899.40185546875,2025-12-22T00:13:35.896330Z
31250,19,13092.722347190813,39278.16704157244,0.82,0.6832500000000001,328.0,6899.40185546875,2025-12-22T00:13:36.468598Z
31500,19,13092.722347190813,39278.16704157244,0.88,0.45010000000000006,352.0,6899.40185546875,2025-12-22T00:13:37.022508Z
31750,19,13092.722347190813,39278.16704157244,0.93,0.5731250000000001,372.0,6899.40185546875,2025-12-22T00:13:37.738314Z
32000,20,13175.298226565379,39525.89467969614,0.95,0.7081250000000001,380.0,6899.40185546875,2025-12-22T00:13:38.298267Z
32250,20,13175.298226565379,39525.89467969614,0.3675,0.6334250000000001,147.0,6899.40185546875,2025-12-22T00:13:38.867941Z
32500,20,13175.298226565379,39525.89467969614,0.5,0.6627500000000001,200.0,6899.40185546875,2025-12-22T00:13:39.417455Z
32750,20,13175.298226565379,39525.89467969614,0.69,0.5784750000000001,276.0,6899.40185546875,2025-12-22T00:13:39.990694Z
33000,20,13175.298226565379,39525.89467969614,0.85,0.6848000000000002,340.0,8591.0517578125,2025-12-22T00:13:41.886483Z
33250,20,13175.298226565379,39525.89467969614,0.8925,0.7035250000000001,357.0,8591.0517578125,2025-12-22T00:13:42.438257Z
33500,20,13175.298226565379,39525.89467969614,0.9325,0.56305,373.0,8591.0517578125,2025-12-22T00:13:43.009634Z
33750,21,13211.612810348603,39634.838431045806,0.1925,0.792775,77.0,8591.0517578125,2025-12-22T00:13:43.577871Z
34000,21,13211.612810348603,39634.838431045806,0.37,0.639925,148.0,8591.0517578125,2025-12-22T00:13:44.271584Z
34250,21,13211.612810348603,39634.838431045806,0.66,0.6632000000000001,264.0,8591.0517578125,2025-12-22T00:13:44.837022Z
34500,21,13211.612810348603,39634.838431045806,0.7675,0.6627250000000001,307.0,8591.0517578125,2025-12-22T00:13:45.394633Z
34750,21,13211.612810348603,39634.838431045806,0.8275,0.6500750000000001,331.0,8591.0517578125,2025-12-22T00:13:45.974302Z
35000,21,13211.612810348603,39634.838431045806,0.915,0.5796500000000001,366.0,7946.59033203125,2025-12-22T00:13:47.850870Z
35250,22,13212.170982183587,39636.51294655076,0.0875,0.3423000000000001,35.0,7946.59033203125,2025-12-22T00:13:48.412343Z
35500,22,13212.170982183587,39636.51294655076,0.4675,0.61345,187.0,7946.59033203125,2025-12-22T00:13:49.015446Z
35750,22,13212.170982183587,39636.51294655076,0.65,0.5907250000000001,260.0,7946.59033203125,2025-12-22T00:13:49.560328Z
36000,22,13212.170982183587,39636.51294655076,0.7575,0.6966000000000001,303.0,7946.59033203125,2025-12-22T00:13:50.249732Z
36250,22,13212.170982183587,39636.51294655076,0.84,0.6583000000000001,336.0,7946.59033203125,2025-12-22T00:13:50.816921Z
36500,22,13212.170982183587,39636.51294655076,0.9175,0.57735,367.0,7946.59033203125,2025-12-22T00:13:51.386499Z
36750,22,13212.170982183587,39636.51294655076,0.945,0.5399750000000001,378.0,7946.59033203125,2025-12-22T00:13:51.945884Z
37000,23,13445.055961513403,40335.167884540206,0.2625,0.571125,105.0,8712.9521484375,2025-12-22T00:13:53.865731Z
37250,23,13445.055961513403,40335.167884540206,0.565,0.6550250000000001,226.0,8712.9521484375,2025-12-22T00:13:54.514834Z
37500,23,13445.055961513403,40335.167884540206,0.7525,0.589775,301.0,8712.9521484375,2025-12-22T00:13:55.136153Z
37750,23,13445.055961513403,40335.167884540206,0.835,0.6309250000000001,334.0,8712.9521484375,2025-12-22T00:13:55.742325Z
38000,23,13445.055961513403,40335.167884540206,0.8825,0.616225,353.0,8712.9521484375,2025-12-22T00:13:56.298805Z
38250,23,13445.055961513403,40335.167884540206,0.93,0.6690500000000001,372.0,8712.9521484375,2025-12-22T00:13:57.021180Z
38500,24,13478.917702664272,40436.753107992816,0.19,0.595875,76.0,8712.9521484375,2025-12-22T00:13:57.592372Z
38750,24,13478.917702664272,40436.753107992816,0.5,0.5930750000000001,200.0,8712.9521484375,2025-12-22T00:13:58.154571Z
39000,24,13478.917702664272,40436.753107992816,0.66,0.6009000000000001,264.0,6782.541015625,2025-12-22T00:14:00.034727Z
39250,24,13478.917702664272,40436.753107992816,0.7725,0.765475,309.0,6782.541015625,2025-12-22T00:14:00.598348Z
39500,24,13478.917702664272,40436.753107992816,0.84,0.5900250000000001,336.0,6782.541015625,2025-12-22T00:14:01.150951Z
39750,24,13478.917702664272,40436.753107992816,0.9075,0.6258250000000001,363.0,6782.541015625,2025-12-22T00:14:01.733608Z
40000,25,13541.834936725278,40625.50481017583,0.925,0.5853750000000001,370.0,6782.541015625,2025-12-22T00:14:02.285620Z
40250,25,13541.834936725278,40625.50481017583,0.41,0.5738750000000001,164.0,6782.541015625,2025-12-22T00:14:03.028680Z
40500,25,13541.834936725278,40625.50481017583,0.6525,0.6718000000000001,261.0,6782.541015625,2025-12-22T00:14:03.619881Z
40750,25,13541.834936725278,40625.50481017583,0.79,0.5687750000000001,316.0,6782.541015625,2025-12-22T00:14:04.205812Z
41000,25,13541.834936725278,40625.50481017583,0.8575,0.4921500000000001,343.0,8195.6455078125,2025-12-22T00:14:06.081067Z
41250,25,13541.834936725278,40625.50481017583,0.905,0.5594500000000001,362.0,8195.6455078125,2025-12-22T00:14:06.652504Z
41500,25,13541.834936725278,40625.50481017583,0.93,0.7356750000000001,372.0,8195.6455078125,2025-12-22T00:14:07.234777Z
41750,26,13606.202676297795,40818.60802889339,0.2875,0.5479250000000001,115.0,8195.6455078125,2025-12-22T00:14:07.810584Z
42000,26,13606.202676297795,40818.60802889339,0.5575,0.642275,223.0,8195.6455078125,2025-12-22T00:14:08.375952Z
42250,26,13606.202676297795,40818.60802889339,0.79,0.5464000000000001,316.0,8195.6455078125,2025-12-22T00:14:08.942531Z
42500,26,13606.202676297795,40818.60802889339,0.88,0.774475,352.0,8195.6455078125,2025-12-22T00:14:09.514897Z
42750,26,13606.202676297795,40818.60802889339,0.9225,0.6116250000000001,369.0,8195.6455078125,2025-12-22T00:14:10.209517Z
43000,26,13606.202676297795,40818.60802889339,0.935,0.712875,374.0,8195.6455078125,2025-12-22T00:14:10.769585Z
43250,27,13868.566697721579,41605.700093164734,0.08,0.3880250000000002,32.0,10036.0537109375,2025-12-22T00:14:12.692513Z
43500,27,13868.566697721579,41605.700093164734,0.39,0.5527250000000001,156.0,10036.0537109375,2025-12-22T00:14:13.269901Z
43750,27,13868.566697721579,41605.700093164734,0.61,0.5826000000000001,244.0,10036.0537109375,2025-12-22T00:14:13.838503Z
44000,27,13868.566697721579,41605.700093164734,0.7125,0.62765,285.0,10036.0537109375,2025-12-22T00:14:14.382321Z
44250,27,13868.566697721579,41605.700093164734,0.8525,0.66695,341.0,10036.0537109375,2025-12-22T00:14:14.936421Z
44500,27,13868.566697721579,41605.700093164734,0.915,0.7609250000000002,366.0,10036.0537109375,2025-12-22T00:14:15.504966Z
44750,27,13868.566697721579,41605.700093164734,0.93,0.5664250000000002,372.0,10036.0537109375,2025-12-22T00:14:16.075451Z
45000,28,13938.404012784431,41815.21203835329,0.34,0.7029750000000001,136.0,10036.0537109375,2025-12-22T00:14:16.795637Z
45250,28,13938.404012784431,41815.21203835329,0.625,0.5357500000000001,250.0,8281.5986328125,2025-12-22T00:14:18.682904Z
45500,28,13938.404012784431,41815.21203835329,0.735,0.6406250000000001,294.0,8281.5986328125,2025-12-22T00:14:19.238118Z
45750,28,13938.404012784431,41815.21203835329,0.845,0.752175,338.0,8281.5986328125,2025-12-22T00:14:19.796559Z
46000,28,13938.404012784431,41815.21203835329,0.92,0.5460500000000001,368.0,8281.5986328125,2025-12-22T00:14:20.354296Z
46250,28,13938.404012784431,41815.21203835329,0.9525,0.656825,381.0,8281.5986328125,2025-12-22T00:14:20.915276Z
46500,29,14107.322867497289,42321.96860249186,0.1975,0.5686250000000002,79.0,8281.5986328125,2025-12-22T00:14:21.478797Z
46750,29,14107.322867497289,42321.96860249186,0.44,0.6102000000000001,176.0,8281.5986328125,2025-12-22T00:14:22.025382Z
47000,29,14107.322867497289,42321.96860249186,0.595,0.5779000000000001,238.0,8281.5986328125,2025-12-22T00:14:22.721151Z
47250,29,14107.322867497289,42321.96860249186,0.81,0.5861000000000001,324.0,7974.3974609375,2025-12-22T00:14:24.599064Z
47500,29,14107.322867497289,42321.96860249186,0.83,0.6878750000000001,332.0,7974.3974609375,2025-12-22T00:14:25.152251Z
47750,29,14107.322867497289,42321.96860249186,0.8475,0.699625,339.0,7974.3974609375,2025-12-22T00:14:25.711891Z
48000,30,14058.819947538828,42176.45984261649,0.91,0.5663000000000001,364.0,7974.3974609375,2025-12-22T00:14:26.283285Z
48250,30,14058.819947538828,42176.45984261649,0.3725,0.5427000000000001,149.0,7974.3974609375,2025-12-22T00:14:26.865642Z
48500,30,14058.819947538828,42176.45984261649,0.7025,0.5695250000000002,281.0,7974.3974609375,2025-12-22T00:14:27.442679Z
48750,30,14058.819947538828,42176.45984261649,0.8375,0.6498500000000001,335.0,7974.3974609375,2025-12-22T00:14:28.002702Z
49000,30,14058.819947538828,42176.45984261649,0.9075,0.6138500000000002,363.0,7974.3974609375,2025-12-22T00:14:28.573866Z
49250,30,14058.819947538828,42176.45984261649,0.94,0.5538000000000001,376.0,9347.1513671875,2025-12-22T00:14:30.627580Z
49500,30,14058.819947538828,42176.45984261649,0.9425,0.6298750000000001,377.0,9347.1513671875,2025-12-22T00:14:31.173607Z
49750,31,14267.321561933099,42801.96468579929,0.32,0.6366250000000001,128.0,9347.1513671875,2025-12-22T00:14:31.760448Z
50000,31,14267.321561933099,42801.96468579929,0.6175,0.5332250000000002,247.0,9347.1513671875,2025-12-22T00:14:32.328575Z
50250,31,14267.321561933099,42801.96468579929,0.7775,0.6464000000000002,311.0,9347.1513671875,2025-12-22T00:14:32.901506Z
50500,31,14267.321561933099,42801.96468579929,0.885,0.5734000000000001,354.0,9347.1513671875,2025-12-22T00:14:33.459561Z
50750,31,14267.321561933099,42801.96468579929,0.92,0.6200500000000001,368.0,9347.1513671875,2025-12-22T00:14:34.019198Z
51000,31,14267.321561933099,42801.96468579929,0.9475,0.7381250000000001,379.0,9347.1513671875,2025-12-22T00:14:34.590948Z
51250,32,14427.392867318984,43282.178601956955,0.1025,0.3652750000000002,41.0,8727.8974609375,2025-12-22T00:14:36.459833Z
51500,32,14427.392867318984,43282.178601956955,0.52,0.6278000000000001,208.0,8727.8974609375,2025-12-22T00:14:37.188273Z
51750,32,14427.392867318984,43282.178601956955,0.7025,0.60565,281.0,8727.8974609375,2025-12-22T00:14:37.744981Z
52000,32,14427.392867318984,43282.178601956955,0.8025,0.6873250000000002,321.0,8727.8974609375,2025-12-22T00:14:38.306223Z
52250,32,14427.392867318984,43282.178601956955,0.9,0.5174250000000001,360.0,8727.8974609375,2025-12-22T00:14:38.854280Z
52500,32,14427.392867318984,43282.178601956955,0.93,0.6371000000000001,372.0,8727.8974609375,2025-12-22T00:14:39.414700Z
52750,32,14427.392867318984,43282.178601956955,0.945,0.652625,378.0,8727.8974609375,2025-12-22T00:14:39.964797Z
53000,33,14330.424319557798,42991.27295867339,0.38,0.5162000000000001,152.0,8727.8974609375,2025-12-22T00:14:40.538445Z
53250,33,14330.424319557798,42991.27295867339,0.6075,0.6319250000000001,243.0,8342.2119140625,2025-12-22T00:14:42.404373Z
53500,33,14330.424319557798,42991.27295867339,0.725,0.6470500000000001,290.0,8342.2119140625,2025-12-22T00:14:43.010072Z
53750,33,14330.424319557798,42991.27295867339,0.83,0.5707750000000001,332.0,8342.2119140625,2025-12-22T00:14:43.721956Z
54000,33,14330.424319557798,42991.27295867339,0.9025,0.8049750000000002,361.0,8342.2119140625,2025-12-22T00:14:44.289940Z
54250,33,14330.424319557798,42991.27295867339,0.92,0.626475,368.0,8342.2119140625,2025-12-22T00:14:44.861025Z
54500,34,14462.676595794106,43388.029787382315,0.2,0.6118750000000001,80.0,8342.2119140625,2025-12-22T00:14:45.430150Z
54750,34,14462.676595794106,43388.029787382315,0.4975,0.42280000000000006,199.0,8342.2119140625,2025-12-22T00:14:45.995696Z
55000,34,14462.676595794106,43388.029787382315,0.7325,0.5673000000000001,293.0,8342.2119140625,2025-12-22T00:14:46.545032Z
55250,34,14462.676595794106,43388.029787382315,0.815,0.5421750000000002,326.0,8342.2119140625,2025-12-22T00:14:47.129041Z
