timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
250,1,-10.701875,-21.40375,0.5425,0.566075,217,0.0,2025-12-23T23:59:08.508251Z
500,1,-22.054375000000004,-44.10875000000001,0.975,0.8721750000000001,390,0.0,2025-12-23T23:59:08.607342Z
750,1,-25.25,-50.5,0.975,1.0,390,0.0,2025-12-23T23:59:08.727778Z
1000,1,-25.25,-50.5,0.975,1.0,390,0.0,2025-12-23T23:59:08.851133Z
1250,2,-0.7549999999999955,-1.509999999999991,0.5575,0.5582,223,0.0,2025-12-23T23:59:08.951317Z
1500,2,25.723125000000007,51.44625000000001,0.98,0.625075,392,0.0,2025-12-23T23:59:09.066349Z
1750,2,5.659375000000008,11.318750000000016,0.98,0.5536250000000001,392,0.0,2025-12-23T23:59:09.163769Z
2000,2,16.18375,32.3675,0.98,0.6206500000000001,392,0.0,2025-12-23T23:59:09.264864Z
2250,3,10.222083333333343,20.44416666666669,0.54,0.5434499999999999,216,0.0,2025-12-23T23:59:09.370622Z
2500,3,3.6706249999999976,7.341249999999995,0.98,0.643175,392,0.0,2025-12-23T23:59:09.468024Z
2750,3,-0.7604166666666661,-1.5208333333333333,0.98,0.5627500000000001,392,0.0,2025-12-23T23:59:09.559648Z
3000,3,-16.879375000000007,-33.75875000000001,0.98,0.6611750000000002,392,0.0,2025-12-23T23:59:09.658962Z
3250,4,-12.074166666666667,-24.14833333333333,0.5375,0.5543,215,0.0,2025-12-23T23:59:09.762589Z
3500,4,0.33645833333332753,0.6729166666666574,0.98,0.6368750000000002,392,0.0,2025-12-23T23:59:09.861918Z
3750,4,-14.075416666666667,-28.15083333333333,0.98,0.56735,392,0.0,2025-12-23T23:59:09.956057Z
4000,4,3.1056250000000016,6.211250000000003,0.98,0.6357750000000001,392,0.0,2025-12-23T23:59:10.056786Z
4250,5,-12.02354166666667,-24.047083333333337,0.5375,0.5522750000000001,215,0.0,2025-12-23T23:59:10.159186Z
4500,5,0.4833333333333272,0.9666666666666567,0.98,0.6310000000000002,392,0.0,2025-12-23T23:59:10.258108Z
4750,5,-14.141041666666668,-28.282083333333333,0.98,0.569975,392,0.0,2025-12-23T23:59:10.355513Z
5000,5,-26.11625,-52.2325,0.98,0.99465,392,0.0,2025-12-23T23:59:10.466289Z
5250,6,-11.942916666666676,-23.88583333333335,0.5475,0.5490500000000003,219,0.0,2025-12-23T23:59:10.562085Z
5500,6,4.39145833333334,8.782916666666681,0.98,0.6226750000000001,392,0.0,2025-12-23T23:59:10.657293Z
5750,6,29.56062500000001,59.12125000000002,0.98,0.551575,392,0.0,2025-12-23T23:59:10.752621Z
6000,6,-26.174999999999997,-52.349999999999994,0.98,0.9969999999999999,392,0.0,2025-12-23T23:59:10.858605Z
6250,7,-10.43875,-20.8775,0.555,0.5555500000000001,222,0.0,2025-12-23T23:59:10.957067Z
6500,7,3.3770833333333368,6.754166666666676,0.98,0.6312500000000001,392,0.0,2025-12-23T23:59:11.056098Z
6750,7,22.005000000000003,44.010000000000005,0.98,0.5578,392,0.0,2025-12-23T23:59:11.149564Z
7000,7,-26.122500000000002,-52.245000000000005,0.98,0.9949000000000001,392,0.0,2025-12-23T23:59:11.256769Z
7250,8,-10.093749999999998,-20.187499999999996,0.54,0.54175,216,0.0,2025-12-23T23:59:11.360947Z
7500,8,-0.048125000000002416,-0.09625000000000483,0.98,0.6439250000000001,392,0.0,2025-12-23T23:59:11.453302Z
7750,8,-14.311041666666668,-28.622083333333332,0.98,0.576775,392,0.0,2025-12-23T23:59:11.543863Z
8000,8,-25.98875,-51.9775,0.98,0.9895499999999999,392,0.0,2025-12-23T23:59:11.649944Z
8250,9,5.0183333333333255,10.036666666666651,0.535,0.5586000000000002,214,0.0,2025-12-23T23:59:11.752299Z
8500,9,8.702708333333334,17.40541666666667,0.98,0.6362250000000002,392,0.0,2025-12-23T23:59:11.847964Z
8750,9,19.725000000000005,39.45000000000001,0.98,0.557,392,0.0,2025-12-23T23:59:11.941609Z
9000,9,5.671249999999995,11.34249999999999,0.98,0.6251500000000001,392,0.0,2025-12-23T23:59:12.067116Z
9250,10,-10.867499999999998,-21.734999999999996,0.5375,0.5727,215,0.0,2025-12-23T23:59:12.168957Z
9500,10,-22.376250000000002,-44.752500000000005,0.9775,0.8450500000000001,391,0.0,2025-12-23T23:59:12.291725Z
9750,10,-26.25,-52.5,0.9775,1.0,391,0.0,2025-12-23T23:59:12.421064Z
10000,10,-26.25,-52.5,0.9775,1.0,391,0.0,2025-12-23T23:59:12.549029Z
10250,11,23.17062500000003,46.34125000000006,0.5375,0.5411750000000001,215,0.0,2025-12-23T23:59:12.649345Z
10500,11,6.042708333333335,12.085416666666672,0.98,0.6106250000000002,392,0.0,2025-12-23T23:59:12.749451Z
10750,11,23.345625000000016,46.69125000000003,0.98,0.5441750000000001,392,0.0,2025-12-23T23:59:12.845514Z
11000,11,-26.23125,-52.4625,0.98,0.99925,392,0.0,2025-12-23T23:59:12.958845Z
11250,12,-10.388125,-20.77625,0.525,0.553525,210,0.0,2025-12-23T23:59:13.066546Z
11500,12,-0.23375000000000057,-0.46750000000000114,0.98,0.6413500000000001,392,0.0,2025-12-23T23:59:13.165079Z
11750,12,-14.366041666666666,-28.73208333333333,0.98,0.5789749999999999,392,0.0,2025-12-23T23:59:13.260240Z
12000,12,-16.639999999999997,-33.279999999999994,0.98,0.6526,392,0.0,2025-12-23T23:59:13.358677Z
12250,13,18.566875000000003,37.133750000000006,0.5325,0.5433250000000002,213,0.0,2025-12-23T23:59:13.461738Z
12500,13,16.439375000000002,32.878750000000004,0.98,0.6444250000000001,392,0.0,2025-12-23T23:59:13.557913Z
12750,13,1.6408333333333331,3.281666666666665,0.98,0.5627000000000002,392,0.0,2025-12-23T23:59:13.650370Z
13000,13,0.28124999999999645,0.5624999999999929,0.98,0.6307500000000001,392,0.0,2025-12-23T23:59:13.746369Z
13250,14,-0.04125000000000689,-0.08250000000001378,0.55,0.55165,220,0.0,2025-12-23T23:59:13.839996Z
13500,14,-14.561666666666667,-29.123333333333335,0.98,0.6248,392,0.0,2025-12-23T23:59:13.935829Z
13750,14,-13.18020833333334,-26.36041666666668,0.98,0.5498750000000002,392,0.0,2025-12-23T23:59:14.028189Z
14000,14,-3.5943749999999994,-7.188749999999999,0.98,0.635775,392,0.0,2025-12-23T23:59:14.123683Z
14250,15,-10.683125,-21.36625,0.52,0.5653250000000001,208,0.0,2025-12-23T23:59:14.225209Z
14500,15,23.737500000000008,47.475000000000016,0.98,0.6445000000000001,392,0.0,2025-12-23T23:59:14.320149Z
14750,15,4.493958333333339,8.98791666666668,0.98,0.5545749999999999,392,0.0,2025-12-23T23:59:14.411728Z
15000,15,-1.6068750000000076,-3.213750000000015,0.98,0.6342750000000001,392,0.0,2025-12-23T23:59:14.507473Z
15250,16,-8.33125,-16.6625,0.55,0.5532500000000001,220,0.0,2025-12-23T23:59:14.600505Z
15500,16,-15.73416666666667,-31.468333333333337,0.98,0.6237000000000001,392,0.0,2025-12-23T23:59:14.697439Z
15750,16,2.686458333333336,5.372916666666675,0.98,0.552875,392,0.0,2025-12-23T23:59:14.790895Z
16000,16,-26.23125,-52.4625,0.98,0.99925,392,0.0,2025-12-23T23:59:14.899322Z
16250,17,-10.575000000000006,-21.150000000000013,0.555,0.5610000000000003,222,0.0,2025-12-23T23:59:14.991812Z
16500,17,17.191875,34.38375,0.98,0.622325,392,0.0,2025-12-23T23:59:15.086676Z
16750,17,-13.857291666666669,-27.714583333333334,0.98,0.559625,392,0.0,2025-12-23T23:59:15.179256Z
17000,17,-15.685,-31.37,0.98,0.6134000000000001,392,0.0,2025-12-23T23:59:15.272424Z
17250,18,-9.228125000000002,-18.456250000000004,0.5375,0.543125,215,0.0,2025-12-23T23:59:15.368450Z
17500,18,-15.87041666666667,-31.740833333333338,0.98,0.6401500000000001,392,0.0,2025-12-23T23:59:15.462451Z
17750,18,4.492708333333335,8.985416666666671,0.98,0.5546250000000001,392,0.0,2025-12-23T23:59:15.554404Z
18000,18,1.8237500000000004,3.647500000000001,0.98,0.64705,392,0.0,2025-12-23T23:59:15.650407Z
18250,19,13.801250000000003,27.602500000000006,0.535,0.5379500000000003,214,0.0,2025-12-23T23:59:15.750225Z
18500,19,21.71125,43.4225,0.98,0.6295500000000002,392,0.0,2025-12-23T23:59:15.843808Z
18750,19,1.7783333333333342,3.556666666666667,0.98,0.5672000000000001,392,0.0,2025-12-23T23:59:15.933602Z
19000,19,-3.104374999999994,-6.208749999999988,0.98,0.6481750000000001,392,0.0,2025-12-23T23:59:16.025978Z
19250,20,1.825624999999988,3.651249999999976,0.5475,0.5609750000000001,219,0.0,2025-12-23T23:59:16.117931Z
19500,20,1.683749999999998,3.367499999999996,0.98,0.6266500000000002,392,0.0,2025-12-23T23:59:16.211049Z
19750,20,-11.839375,-23.67875,0.98,0.551575,392,0.0,2025-12-23T23:59:16.301556Z
20000,20,2.815000000000026,5.630000000000052,0.98,0.6154000000000001,392,0.0,2025-12-23T23:59:16.395002Z
20250,21,8.353750000000025,16.70750000000005,0.52,0.55585,208,0.0,2025-12-23T23:59:16.494592Z
20500,21,-16.700000000000003,-33.400000000000006,0.98,0.654,392,0.0,2025-12-23T23:59:16.587258Z
20750,21,-3.1166666666666725,-6.233333333333346,0.98,0.5710000000000003,392,0.0,2025-12-23T23:59:16.677468Z
21000,21,-16.474375000000002,-32.948750000000004,0.98,0.6459750000000001,392,0.0,2025-12-23T23:59:16.769066Z
21250,22,32.98062500000004,65.96125000000008,0.525,0.5347750000000001,210,0.0,2025-12-23T23:59:16.865674Z
21500,22,5.498124999999998,10.996249999999996,0.98,0.6380750000000002,392,0.0,2025-12-23T23:59:16.957828Z
21750,22,14.487500000000002,28.975000000000005,0.98,0.5665000000000001,392,0.0,2025-12-23T23:59:17.047776Z
22000,22,-7.8050000000000015,-15.610000000000003,0.98,0.6542,392,0.0,2025-12-23T23:59:17.140465Z
22250,23,5.710624999999997,11.421249999999993,0.5425,0.5655749999999999,217,0.0,2025-12-23T23:59:17.235419Z
22500,23,-22.488125000000004,-44.97625000000001,0.9775,0.8495250000000002,391,0.0,2025-12-23T23:59:17.331993Z
22750,23,-26.25,-52.5,0.9775,1.0,391,0.0,2025-12-23T23:59:17.453055Z
23000,23,-26.25,-52.5,0.9775,1.0,391,0.0,2025-12-23T23:59:17.572867Z
23250,24,10.855000000000036,21.710000000000072,0.535,0.5438,214,0.0,2025-12-23T23:59:17.669286Z
23500,24,21.313125000000014,42.62625000000003,0.98,0.633475,392,0.0,2025-12-23T23:59:17.760721Z
23750,24,16.286875000000002,32.573750000000004,0.98,0.5585250000000002,392,0.0,2025-12-23T23:59:17.850185Z
24000,24,-26.095,-52.19,0.98,0.9937999999999999,392,0.0,2025-12-23T23:59:17.952532Z
24250,25,-10.585000000000003,-21.170000000000005,0.5475,0.5614000000000001,219,0.0,2025-12-23T23:59:18.048896Z
24500,25,5.799583333333329,11.59916666666666,0.98,0.6223500000000001,392,0.0,2025-12-23T23:59:18.142546Z
24750,25,5.588958333333332,11.177916666666667,0.98,0.5427750000000002,392,0.0,2025-12-23T23:59:18.232902Z
