timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
250,1,-9.478750000000002,-18.957500000000003,0.53,0.5171500000000001,212,0.0,2025-12-24T00:02:23.705939Z
500,1,1.791249999999991,3.582499999999982,0.98,0.5823500000000003,392,0.0,2025-12-24T00:02:23.800271Z
750,1,-11.92708333333334,-23.85416666666668,0.98,0.49975000000000025,392,0.0,2025-12-24T00:02:23.891048Z
1000,1,28.07125000000001,56.14250000000002,0.98,0.53515,392,0.0,2025-12-24T00:02:23.984964Z
1250,2,-8.982500000000002,-17.965000000000003,0.545,0.49730000000000013,218,0.0,2025-12-24T00:02:24.081856Z
1500,2,-13.135208333333336,-26.270416666666673,0.98,0.5780750000000001,392,0.0,2025-12-24T00:02:24.178614Z
1750,2,-12.720000000000004,-25.44000000000001,0.98,0.4948000000000002,392,0.0,2025-12-24T00:02:24.272397Z
2000,2,13.525624999999984,27.051249999999968,0.98,0.5619750000000002,392,0.0,2025-12-24T00:02:24.367906Z
2250,3,13.603750000000007,27.207500000000014,0.54,0.5038500000000001,216,0.0,2025-12-24T00:02:24.464717Z
2500,3,12.10395833333333,24.207916666666662,0.98,0.5841750000000001,392,0.0,2025-12-24T00:02:24.559835Z
2750,3,4.068125000000002,8.136250000000004,0.98,0.4872750000000002,392,0.0,2025-12-24T00:02:24.651397Z
3000,3,27.84124999999998,55.68249999999996,0.98,0.5463500000000002,392,0.0,2025-12-24T00:02:24.746779Z
3250,4,-8.943750000000001,-17.887500000000003,0.5525,0.4957500000000001,221,0.0,2025-12-24T00:02:24.839871Z
3500,4,-14.01708333333334,-28.03416666666668,0.98,0.5833500000000003,392,0.0,2025-12-24T00:02:24.934323Z
3750,4,-12.33729166666667,-24.674583333333338,0.98,0.49782500000000013,392,0.0,2025-12-24T00:02:25.025280Z
4000,4,13.285625000000007,26.571250000000013,0.98,0.5375750000000002,392,0.0,2025-12-24T00:02:25.119622Z
4250,5,29.01562500000001,58.03125000000002,0.555,0.4653750000000001,222,0.0,2025-12-24T00:02:25.214365Z
4500,5,13.280208333333334,26.560416666666672,0.98,0.5551250000000002,392,0.0,2025-12-24T00:02:25.308314Z
4750,5,5.453958333333334,10.90791666666667,0.98,0.4681750000000002,392,0.0,2025-12-24T00:02:25.399067Z
5000,5,-14.741250000000003,-29.482500000000005,0.98,0.5756500000000001,392,0.0,2025-12-24T00:02:25.493528Z
5250,6,10.830625,21.66125,0.5475,0.498775,219,0.0,2025-12-24T00:02:25.594042Z
5500,6,-7.900000000000006,-15.800000000000011,0.98,0.5740000000000003,392,0.0,2025-12-24T00:02:25.688378Z
5750,6,30.600625000000026,61.20125000000005,0.98,0.46997500000000014,392,0.0,2025-12-24T00:02:25.778761Z
6000,6,7.761875000000023,15.523750000000046,0.98,0.5515250000000003,392,0.0,2025-12-24T00:02:25.873325Z
6250,7,8.134999999999998,16.269999999999996,0.54,0.48260000000000003,216,0.0,2025-12-24T00:02:25.972145Z
6500,7,21.426249999999996,42.85249999999999,0.98,0.5609500000000001,392,0.0,2025-12-24T00:02:26.067579Z
6750,7,0.46437499999999154,0.9287499999999831,0.98,0.4704250000000001,392,0.0,2025-12-24T00:02:26.158273Z
7000,7,33.28687500000003,66.57375000000006,0.98,0.5645250000000002,392,0.0,2025-12-24T00:02:26.253099Z
7250,8,38.68937500000001,77.37875000000003,0.5525,0.4644250000000001,221,0.0,2025-12-24T00:02:26.344814Z
7500,8,20.828125000000004,41.65625000000001,0.98,0.5508750000000002,392,0.0,2025-12-24T00:02:26.438892Z
7750,8,34.749374999999986,69.49874999999997,0.98,0.48602500000000015,392,0.0,2025-12-24T00:02:26.529165Z
8000,8,-14.869375000000007,-29.738750000000014,0.98,0.5807750000000003,392,0.0,2025-12-24T00:02:26.622941Z
8250,9,28.275833333333342,56.55166666666668,0.535,0.4853000000000002,214,0.0,2025-12-24T00:02:26.722336Z
8500,9,-14.063541666666671,-28.12708333333334,0.98,0.5678750000000001,392,0.0,2025-12-24T00:02:26.816852Z
8750,9,-12.07604166666667,-24.152083333333337,0.98,0.4773750000000001,392,0.0,2025-12-24T00:02:26.908197Z
9000,9,-6.216250000000002,-12.432500000000005,0.98,0.5666500000000001,392,0.0,2025-12-24T00:02:27.006058Z
9250,10,10.01375,20.0275,0.55,0.49545,220,0.0,2025-12-24T00:02:27.101881Z
9500,10,20.420624999999987,40.841249999999974,0.98,0.5691750000000001,392,0.0,2025-12-24T00:02:27.196953Z
9750,10,-12.535625000000003,-25.071250000000006,0.98,0.48842500000000016,392,0.0,2025-12-24T00:02:27.287616Z
10000,10,-14.434375000000005,-28.86875000000001,0.98,0.5633750000000002,392,0.0,2025-12-24T00:02:27.382041Z
10250,11,14.724375000000002,29.448750000000004,0.565,0.4850250000000001,226,0.0,2025-12-24T00:02:27.474965Z
