timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,exploration_score,loss,timestamp
8000,5,9500.381073470973,38001.52429388389,0.865,0.618025,346.0,4282.78662109375,2025-12-22T00:22:04.242664Z
8250,5,9500.381073470973,38001.52429388389,0.33,0.68345,132.0,4499.85498046875,2025-12-22T00:22:06.265110Z
8500,5,9500.381073470973,38001.52429388389,0.56,0.58945,224.0,4499.85498046875,2025-12-22T00:22:06.859013Z
8750,5,9500.381073470973,38001.52429388389,0.6825,0.6120000000000001,273.0,4499.85498046875,2025-12-22T00:22:07.609117Z
9000,5,9500.381073470973,38001.52429388389,0.79,0.608025,316.0,4499.85498046875,2025-12-22T00:22:08.222024Z
9250,5,9500.381073470973,38001.52429388389,0.865,0.67125,346.0,4499.85498046875,2025-12-22T00:22:08.824865Z
9500,5,9500.381073470973,38001.52429388389,0.9,0.684625,360.0,4499.85498046875,2025-12-22T00:22:09.439956Z
9750,6,9728.082968892375,38912.3318755695,0.245,0.6350000000000001,98.0,4499.85498046875,2025-12-22T00:22:10.077533Z
10000,6,9728.082968892375,38912.3318755695,0.4625,0.6284250000000001,185.0,4499.85498046875,2025-12-22T00:22:10.673146Z
10250,6,9728.082968892375,38912.3318755695,0.5825,0.65415,233.0,4956.7412109375,2025-12-22T00:22:12.693118Z
10500,6,9728.082968892375,38912.3318755695,0.6325,0.625425,253.0,4956.7412109375,2025-12-22T00:22:13.293684Z
10750,6,9728.082968892375,38912.3318755695,0.695,0.6585500000000001,278.0,4956.7412109375,2025-12-22T00:22:13.903093Z
11000,6,9728.082968892375,38912.3318755695,0.8125,0.6344000000000001,325.0,4956.7412109375,2025-12-22T00:22:14.641027Z
11250,7,9743.365157948807,38973.46063179523,0.0975,0.3296500000000001,39.0,4956.7412109375,2025-12-22T00:22:15.238528Z
11500,7,9743.365157948807,38973.46063179523,0.305,0.6326,122.0,4956.7412109375,2025-12-22T00:22:15.862481Z
11750,7,9743.365157948807,38973.46063179523,0.5175,0.5832250000000001,207.0,4956.7412109375,2025-12-22T00:22:16.478544Z
12000,7,9743.365157948807,38973.46063179523,0.665,0.6519750000000001,266.0,4956.7412109375,2025-12-22T00:22:17.075948Z
12250,7,9743.365157948807,38973.46063179523,0.7425,0.583825,297.0,4956.7412109375,2025-12-22T00:22:17.677465Z
12500,7,9743.365157948807,38973.46063179523,0.815,0.7281500000000001,326.0,4570.33447265625,2025-12-22T00:22:19.720811Z
12750,7,9743.365157948807,38973.46063179523,0.87,0.6453500000000001,348.0,4570.33447265625,2025-12-22T00:22:20.342966Z
13000,8,9841.067148486036,39364.26859394414,0.2725,0.6396750000000001,109.0,4570.33447265625,2025-12-22T00:22:21.082045Z
13250,8,9841.067148486036,39364.26859394414,0.475,0.6457750000000001,190.0,4570.33447265625,2025-12-22T00:22:21.676963Z
13500,8,9841.067148486036,39364.26859394414,0.6675,0.6677500000000001,267.0,4570.33447265625,2025-12-22T00:22:22.283449Z
13750,8,9841.067148486036,39364.26859394414,0.7825,0.596775,313.0,4570.33447265625,2025-12-22T00:22:22.870967Z
14000,8,9841.067148486036,39364.26859394414,0.825,0.5462000000000001,330.0,4570.33447265625,2025-12-22T00:22:23.542573Z
14250,8,9841.067148486036,39364.26859394414,0.8925,0.5300750000000002,357.0,4570.33447265625,2025-12-22T00:22:24.173029Z
14500,9,9993.378706394487,39973.51482557795,0.1925,0.5844000000000001,77.0,5840.4970703125,2025-12-22T00:22:26.336403Z
14750,9,9993.378706394487,39973.51482557795,0.4525,0.6062000000000001,181.0,5840.4970703125,2025-12-22T00:22:26.974658Z
15000,9,9993.378706394487,39973.51482557795,0.6575,0.5542250000000001,263.0,5840.4970703125,2025-12-22T00:22:27.608646Z
15250,9,9993.378706394487,39973.51482557795,0.79,0.49885000000000007,316.0,5840.4970703125,2025-12-22T00:22:28.349805Z
15500,9,9993.378706394487,39973.51482557795,0.845,0.5885750000000001,338.0,5840.4970703125,2025-12-22T00:22:28.965023Z
15750,9,9993.378706394487,39973.51482557795,0.9025,0.5502250000000001,361.0,5840.4970703125,2025-12-22T00:22:29.578226Z
16000,10,10113.35203692885,40453.4081477154,0.93,0.58325,372.0,5840.4970703125,2025-12-22T00:22:30.177921Z
16250,10,10113.35203692885,40453.4081477154,0.345,0.6178,138.0,5840.4970703125,2025-12-22T00:22:30.783474Z
16500,10,10113.35203692885,40453.4081477154,0.555,0.5974,222.0,5753.5859375,2025-12-22T00:22:32.795028Z
16750,10,10113.35203692885,40453.4081477154,0.745,0.4880750000000001,298.0,5753.5859375,2025-12-22T00:22:33.411149Z
17000,10,10113.35203692885,40453.4081477154,0.8475,0.530275,339.0,5753.5859375,2025-12-22T00:22:34.012786Z
17250,10,10113.35203692885,40453.4081477154,0.9025,0.5721250000000001,361.0,5753.5859375,2025-12-22T00:22:34.765764Z
17500,10,10113.35203692885,40453.4081477154,0.935,0.6517250000000001,374.0,5753.5859375,2025-12-22T00:22:35.395886Z
17750,11,10286.40317227966,41145.61268911864,0.2475,0.5994750000000001,99.0,5753.5859375,2025-12-22T00:22:36.011737Z
18000,11,10286.40317227966,41145.61268911864,0.48,0.6768000000000001,192.0,5753.5859375,2025-12-22T00:22:36.612178Z
18250,11,10286.40317227966,41145.61268911864,0.63,0.6089000000000001,252.0,5753.5859375,2025-12-22T00:22:37.245170Z
18500,11,10286.40317227966,41145.61268911864,0.71,0.7147500000000001,284.0,5009.6201171875,2025-12-22T00:22:39.294258Z
18750,11,10286.40317227966,41145.61268911864,0.7375,0.6256250000000001,295.0,5009.6201171875,2025-12-22T00:22:39.883397Z
19000,11,10286.40317227966,41145.61268911864,0.8425,0.5718000000000001,337.0,5009.6201171875,2025-12-22T00:22:40.482150Z
19250,12,10341.788561348803,41367.15424539521,0.0725,0.2939000000000001,29.0,5009.6201171875,2025-12-22T00:22:41.070568Z
19500,12,10341.788561348803,41367.15424539521,0.43,0.5937749999999999,172.0,5009.6201171875,2025-12-22T00:22:41.810953Z
19750,12,10341.788561348803,41367.15424539521,0.5725,0.5926,229.0,5009.6201171875,2025-12-22T00:22:42.413504Z
20000,12,10341.788561348803,41367.15424539521,0.755,0.5241750000000001,302.0,5009.6201171875,2025-12-22T00:22:43.036913Z
20250,12,10341.788561348803,41367.15424539521,0.8675,0.5060250000000002,347.0,5009.6201171875,2025-12-22T00:22:43.641543Z
20500,12,10341.788561348803,41367.15424539521,0.8975,0.6649,359.0,5139.9013671875,2025-12-22T00:22:45.677030Z
20750,12,10341.788561348803,41367.15424539521,0.9275,0.653525,371.0,5139.9013671875,2025-12-22T00:22:46.301522Z
21000,13,10467.365903362166,41869.463613448665,0.3275,0.5497000000000001,131.0,5139.9013671875,2025-12-22T00:22:46.905283Z
21250,13,10467.365903362166,41869.463613448665,0.56,0.6400500000000001,224.0,5139.9013671875,2025-12-22T00:22:47.663308Z
21500,13,10467.365903362166,41869.463613448665,0.68,0.5682,272.0,5139.9013671875,2025-12-22T00:22:48.266960Z
21750,13,10467.365903362166,41869.463613448665,0.7625,0.6132750000000001,305.0,5139.9013671875,2025-12-22T00:22:48.871946Z
22000,13,10467.365903362166,41869.463613448665,0.8025,0.611025,321.0,5139.9013671875,2025-12-22T00:22:49.533653Z
22250,13,10467.365903362166,41869.463613448665,0.8975,0.58555,359.0,5139.9013671875,2025-12-22T00:22:50.136812Z
22500,14,10784.872399583925,43139.4895983357,0.175,0.6065750000000001,70.0,5139.9013671875,2025-12-22T00:22:50.742922Z
22750,14,10784.872399583925,43139.4895983357,0.4425,0.5759500000000002,177.0,4498.416015625,2025-12-22T00:22:52.773302Z
23000,14,10784.872399583925,43139.4895983357,0.66,0.6376000000000001,264.0,4498.416015625,2025-12-22T00:22:53.395916Z
23250,14,10784.872399583925,43139.4895983357,0.76,0.6801750000000001,304.0,4498.416015625,2025-12-22T00:22:54.156317Z
23500,14,10784.872399583925,43139.4895983357,0.89,0.513125,356.0,4498.416015625,2025-12-22T00:22:54.757261Z
23750,14,10784.872399583925,43139.4895983357,0.92,0.656675,368.0,4498.416015625,2025-12-22T00:22:55.365441Z
24000,15,10918.549226529105,43674.19690611642,0.945,0.5995250000000002,378.0,4498.416015625,2025-12-22T00:22:55.976437Z
24250,15,10918.549226529105,43674.19690611642,0.355,0.5395000000000001,142.0,4498.416015625,2025-12-22T00:22:56.577915Z
24500,15,10918.549226529105,43674.19690611642,0.545,0.5595500000000001,218.0,4498.416015625,2025-12-22T00:22:57.200735Z
24750,15,10918.549226529105,43674.19690611642,0.6825,0.6534749999999999,273.0,5358.3271484375,2025-12-22T00:22:59.210696Z
25000,15,10918.549226529105,43674.19690611642,0.7775,0.558475,311.0,5358.3271484375,2025-12-22T00:22:59.815458Z
25250,15,10918.549226529105,43674.19690611642,0.9125,0.6097250000000002,365.0,5358.3271484375,2025-12-22T00:23:00.419195Z
25500,15,10918.549226529105,43674.19690611642,0.94,0.6746000000000001,376.0,5358.3271484375,2025-12-22T00:23:01.158355Z
25750,16,10961.253207440348,43845.01282976139,0.3175,0.5217750000000002,127.0,5358.3271484375,2025-12-22T00:23:01.765719Z
26000,16,10961.253207440348,43845.01282976139,0.5975,0.5614750000000001,239.0,5358.3271484375,2025-12-22T00:23:02.366420Z
26250,16,10961.253207440348,43845.01282976139,0.72,0.6600500000000001,288.0,5358.3271484375,2025-12-22T00:23:02.968609Z
26500,16,10961.253207440348,43845.01282976139,0.8225,0.62675,329.0,5358.3271484375,2025-12-22T00:23:03.574122Z
26750,16,10961.253207440348,43845.01282976139,0.8725,0.4929000000000001,349.0,5372.248046875,2025-12-22T00:23:05.671972Z
27000,16,10961.253207440348,43845.01282976139,0.925,0.5801750000000001,370.0,5372.248046875,2025-12-22T00:23:06.281218Z
27250,17,11194.42801978509,44777.71207914036,0.0825,0.3554250000000001,33.0,5372.248046875,2025-12-22T00:23:06.886121Z
27500,17,11194.42801978509,44777.71207914036,0.37,0.7307250000000001,148.0,5372.248046875,2025-12-22T00:23:07.616382Z
27750,17,11194.42801978509,44777.71207914036,0.5625,0.5407500000000001,225.0,5372.248046875,2025-12-22T00:23:08.234164Z
28000,17,11194.42801978509,44777.71207914036,0.7225,0.6352500000000001,289.0,5372.248046875,2025-12-22T00:23:08.830250Z
28250,17,11194.42801978509,44777.71207914036,0.81,0.6107500000000001,324.0,5372.248046875,2025-12-22T00:23:09.429439Z
28500,17,11194.42801978509,44777.71207914036,0.8825,0.551675,353.0,5372.248046875,2025-12-22T00:23:10.033432Z
28750,17,11194.42801978509,44777.71207914036,0.925,0.6555000000000001,370.0,4775.4580078125,2025-12-22T00:23:12.126303Z
29000,18,11245.62732269452,44982.50929077808,0.3225,0.6497750000000001,129.0,4775.4580078125,2025-12-22T00:23:12.738214Z
29250,18,11245.62732269452,44982.50929077808,0.565,0.6435500000000001,226.0,4775.4580078125,2025-12-22T00:23:13.341861Z
29500,18,11245.62732269452,44982.50929077808,0.775,0.591775,310.0,4775.4580078125,2025-12-22T00:23:13.948094Z
29750,18,11245.62732269452,44982.50929077808,0.8575,0.5845250000000001,343.0,4775.4580078125,2025-12-22T00:23:14.782819Z
30000,18,11245.62732269452,44982.50929077808,0.9,0.6447500000000003,360.0,4775.4580078125,2025-12-22T00:23:15.420168Z
30250,18,11245.62732269452,44982.50929077808,0.9375,0.5602750000000001,375.0,4775.4580078125,2025-12-22T00:23:16.028254Z
30500,19,11318.817717294907,45275.27086917963,0.1975,0.5918750000000003,79.0,4775.4580078125,2025-12-22T00:23:16.636712Z
30750,19,11318.817717294907,45275.27086917963,0.4825,0.5980250000000001,193.0,5150.2060546875,2025-12-22T00:23:18.690197Z
31000,19,11318.817717294907,45275.27086917963,0.725,0.5298500000000002,290.0,5150.2060546875,2025-12-22T00:23:19.313819Z
31250,19,11318.817717294907,45275.27086917963,0.835,0.5596500000000001,334.0,5150.2060546875,2025-12-22T00:23:19.922597Z
31500,19,11318.817717294907,45275.27086917963,0.875,0.6197250000000001,350.0,5150.2060546875,2025-12-22T00:23:20.550741Z
31750,19,11318.817717294907,45275.27086917963,0.895,0.737625,358.0,5150.2060546875,2025-12-22T00:23:21.294540Z
32000,20,11326.620623068466,45306.48249227386,0.9075,0.6727000000000001,363.0,5150.2060546875,2025-12-22T00:23:21.910316Z
32250,20,11326.620623068466,45306.48249227386,0.41,0.4674000000000001,164.0,5150.2060546875,2025-12-22T00:23:22.533479Z
32500,20,11326.620623068466,45306.48249227386,0.6825,0.6651250000000001,273.0,5150.2060546875,2025-12-22T00:23:23.136878Z
32750,20,11326.620623068466,45306.48249227386,0.83,0.5188250000000001,332.0,5150.2060546875,2025-12-22T00:23:23.731879Z
33000,20,11326.620623068466,45306.48249227386,0.9,0.6131500000000001,360.0,5531.0458984375,2025-12-22T00:23:25.788380Z
33250,20,11326.620623068466,45306.48249227386,0.93,0.5437500000000001,372.0,5531.0458984375,2025-12-22T00:23:26.393978Z
33500,20,11326.620623068466,45306.48249227386,0.9625,0.5126000000000001,385.0,5531.0458984375,2025-12-22T00:23:27.009077Z
33750,21,11431.057481571053,45724.22992628421,0.245,0.5728250000000001,98.0,5531.0458984375,2025-12-22T00:23:27.766696Z
34000,21,11431.057481571053,45724.22992628421,0.5275,0.5976000000000001,211.0,5531.0458984375,2025-12-22T00:23:28.366403Z
34250,21,11431.057481571053,45724.22992628421,0.6825,0.6143750000000001,273.0,5531.0458984375,2025-12-22T00:23:28.987106Z
34500,21,11431.057481571053,45724.22992628421,0.7375,0.7206,295.0,5531.0458984375,2025-12-22T00:23:29.614420Z
34750,21,11431.057481571053,45724.22992628421,0.795,0.6762250000000001,318.0,5531.0458984375,2025-12-22T00:23:30.288327Z
35000,21,11431.057481571053,45724.22992628421,0.875,0.5876750000000001,350.0,4613.91796875,2025-12-22T00:23:32.432711Z
35250,22,11531.772051933454,46127.08820773382,0.13,0.3008250000000001,52.0,4613.91796875,2025-12-22T00:23:33.057593Z
35500,22,11531.772051933454,46127.08820773382,0.5375,0.48502500000000004,215.0,4613.91796875,2025-12-22T00:23:33.748817Z
35750,22,11531.772051933454,46127.08820773382,0.74,0.5519750000000001,296.0,4613.91796875,2025-12-22T00:23:34.333256Z
36000,22,11531.772051933454,46127.08820773382,0.8425,0.5056250000000001,337.0,4613.91796875,2025-12-22T00:23:35.122312Z
36250,22,11531.772051933454,46127.08820773382,0.8975,0.6058,359.0,4613.91796875,2025-12-22T00:23:35.725610Z
36500,22,11531.772051933454,46127.08820773382,0.93,0.62715,372.0,4613.91796875,2025-12-22T00:23:36.329639Z
36750,22,11531.772051933454,46127.08820773382,0.96,0.6598500000000002,384.0,4613.91796875,2025-12-22T00:23:36.938490Z
37000,23,11622.124200944276,46488.4968037771,0.3525,0.503325,141.0,6785.41552734375,2025-12-22T00:23:39.020251Z
37250,23,11622.124200944276,46488.4968037771,0.7025,0.5399250000000001,281.0,6785.41552734375,2025-12-22T00:23:39.630880Z
37500,23,11622.124200944276,46488.4968037771,0.8025,0.6407,321.0,6785.41552734375,2025-12-22T00:23:40.234426Z
37750,23,11622.124200944276,46488.4968037771,0.88,0.4884250000000001,352.0,6785.41552734375,2025-12-22T00:23:40.921376Z
38000,23,11622.124200944276,46488.4968037771,0.8975,0.57885,359.0,6785.41552734375,2025-12-22T00:23:41.666231Z
38250,23,11622.124200944276,46488.4968037771,0.92,0.5846250000000001,368.0,6785.41552734375,2025-12-22T00:23:42.269183Z
38500,24,11692.757763694366,46771.031054777464,0.2275,0.5228500000000001,91.0,6785.41552734375,2025-12-22T00:23:42.861405Z
38750,24,11692.757763694366,46771.031054777464,0.4425,0.7385,177.0,6785.41552734375,2025-12-22T00:23:43.486166Z
39000,24,11692.757763694366,46771.031054777464,0.675,0.6044000000000002,270.0,4286.67041015625,2025-12-22T00:23:45.499705Z
39250,24,11692.757763694366,46771.031054777464,0.795,0.57315,318.0,4286.67041015625,2025-12-22T00:23:46.096761Z
39500,24,11692.757763694366,46771.031054777464,0.8425,0.5769000000000001,337.0,4286.67041015625,2025-12-22T00:23:46.690734Z
39750,24,11692.757763694366,46771.031054777464,0.905,0.5399250000000001,362.0,4286.67041015625,2025-12-22T00:23:47.318970Z
40000,25,11574.536700022873,46298.14680009149,0.9525,0.6345250000000001,381.0,4286.67041015625,2025-12-22T00:23:47.920259Z
40250,25,11574.536700022873,46298.14680009149,0.425,0.6464750000000002,170.0,4286.67041015625,2025-12-22T00:23:48.682784Z
40500,25,11574.536700022873,46298.14680009149,0.65,0.5617250000000001,260.0,4286.67041015625,2025-12-22T00:23:49.313394Z
40750,25,11574.536700022873,46298.14680009149,0.735,0.5543500000000001,294.0,4286.67041015625,2025-12-22T00:23:49.938376Z
41000,25,11574.536700022873,46298.14680009149,0.8075,0.5741750000000001,323.0,4611.36279296875,2025-12-22T00:23:51.964566Z
41250,25,11574.536700022873,46298.14680009149,0.92,0.5651250000000001,368.0,4611.36279296875,2025-12-22T00:23:52.551427Z
41500,25,11574.536700022873,46298.14680009149,0.9425,0.6127250000000002,377.0,4611.36279296875,2025-12-22T00:23:53.166624Z
41750,26,11579.637944579032,46318.55177831613,0.265,0.5602250000000001,106.0,4611.36279296875,2025-12-22T00:23:53.789237Z
42000,26,11579.637944579032,46318.55177831613,0.5425,0.6632500000000001,217.0,4611.36279296875,2025-12-22T00:23:54.410959Z
42250,26,11579.637944579032,46318.55177831613,0.8075,0.4463750000000001,323.0,4611.36279296875,2025-12-22T00:23:55.026699Z
42500,26,11579.637944579032,46318.55177831613,0.89,0.5584500000000001,356.0,4611.36279296875,2025-12-22T00:23:55.764021Z
42750,26,11579.637944579032,46318.55177831613,0.9475,0.46162500000000006,379.0,4611.36279296875,2025-12-22T00:23:56.379067Z
43000,26,11579.637944579032,46318.55177831613,0.955,0.5839500000000001,382.0,4611.36279296875,2025-12-22T00:23:56.987022Z
43250,27,11623.586116471095,46494.34446588438,0.11,0.3103750000000001,44.0,6483.85693359375,2025-12-22T00:23:59.044085Z
43500,27,11623.586116471095,46494.34446588438,0.4025,0.6632000000000001,161.0,6483.85693359375,2025-12-22T00:23:59.651224Z
43750,27,11623.586116471095,46494.34446588438,0.625,0.6056750000000001,250.0,6483.85693359375,2025-12-22T00:24:00.274307Z
44000,27,11623.586116471095,46494.34446588438,0.82,0.5920000000000001,328.0,6483.85693359375,2025-12-22T00:24:00.857080Z
44250,27,11623.586116471095,46494.34446588438,0.895,0.5171500000000001,358.0,6483.85693359375,2025-12-22T00:24:01.469674Z
44500,27,11623.586116471095,46494.34446588438,0.9325,0.49935000000000007,373.0,6483.85693359375,2025-12-22T00:24:02.232066Z
44750,27,11623.586116471095,46494.34446588438,0.945,0.5392250000000001,378.0,6483.85693359375,2025-12-22T00:24:02.851283Z
45000,28,11696.912263487373,46787.64905394949,0.4125,0.5720000000000001,165.0,6483.85693359375,2025-12-22T00:24:03.484679Z
45250,28,11696.912263487373,46787.64905394949,0.6625,0.6811,265.0,5259.498046875,2025-12-22T00:24:05.541745Z
45500,28,11696.912263487373,46787.64905394949,0.865,0.528375,346.0,5259.498046875,2025-12-22T00:24:06.232457Z
45750,28,11696.912263487373,46787.64905394949,0.9225,0.62105,369.0,5259.498046875,2025-12-22T00:24:06.856309Z
46000,28,11696.912263487373,46787.64905394949,0.9725,0.6076500000000001,389.0,5259.498046875,2025-12-22T00:24:07.479240Z
46250,28,11696.912263487373,46787.64905394949,0.975,0.6148500000000001,390.0,5259.498046875,2025-12-22T00:24:08.093474Z
46500,29,11660.994875218346,46643.979500873385,0.2175,0.5019000000000001,87.0,5259.498046875,2025-12-22T00:24:08.699956Z
46750,29,11660.994875218346,46643.979500873385,0.5425,0.6594250000000001,217.0,5259.498046875,2025-12-22T00:24:09.448364Z
47000,29,11660.994875218346,46643.979500873385,0.7175,0.5895250000000001,287.0,5259.498046875,2025-12-22T00:24:10.055155Z
47250,29,11660.994875218346,46643.979500873385,0.78,0.557775,312.0,5413.10595703125,2025-12-22T00:24:12.075886Z
47500,29,11660.994875218346,46643.979500873385,0.855,0.5789750000000001,342.0,5413.10595703125,2025-12-22T00:24:12.677482Z
47750,29,11660.994875218346,46643.979500873385,0.895,0.5999,358.0,5413.10595703125,2025-12-22T00:24:13.280664Z
48000,30,11741.890404352034,46967.56161740814,0.935,0.7066500000000001,374.0,5413.10595703125,2025-12-22T00:24:13.886747Z
48250,30,11741.890404352034,46967.56161740814,0.2925,0.625225,117.0,5413.10595703125,2025-12-22T00:24:14.495162Z
48500,30,11741.890404352034,46967.56161740814,0.525,0.5175250000000001,210.0,5413.10595703125,2025-12-22T00:24:15.108989Z
48750,30,11741.890404352034,46967.56161740814,0.7375,0.5301000000000001,295.0,5413.10595703125,2025-12-22T00:24:15.884652Z
49000,30,11741.890404352034,46967.56161740814,0.7875,0.48335000000000006,315.0,5413.10595703125,2025-12-22T00:24:16.488266Z
49250,30,11741.890404352034,46967.56161740814,0.905,0.5197,362.0,5139.4248046875,2025-12-22T00:24:18.535320Z
49500,30,11741.890404352034,46967.56161740814,0.945,0.6567000000000001,378.0,5139.4248046875,2025-12-22T00:24:19.139383Z
49750,31,11761.86599296974,47047.46397187896,0.285,0.6113750000000002,114.0,5139.4248046875,2025-12-22T00:24:19.774622Z
50000,31,11761.86599296974,47047.46397187896,0.6425,0.5539750000000001,257.0,5139.4248046875,2025-12-22T00:24:20.400710Z
50250,31,11761.86599296974,47047.46397187896,0.785,0.49965000000000015,314.0,5139.4248046875,2025-12-22T00:24:21.017306Z
50500,31,11761.86599296974,47047.46397187896,0.835,0.6122000000000001,334.0,5139.4248046875,2025-12-22T00:24:21.640447Z
50750,31,11761.86599296974,47047.46397187896,0.865,0.7486250000000001,346.0,5139.4248046875,2025-12-22T00:24:22.366648Z
51000,31,11761.86599296974,47047.46397187896,0.88,0.6749250000000001,352.0,5139.4248046875,2025-12-22T00:24:22.989274Z
51250,32,11674.12218937194,46696.48875748776,0.095,0.2942750000000001,38.0,3885.803466796875,2025-12-22T00:24:25.052112Z
51500,32,11674.12218937194,46696.48875748776,0.4825,0.577775,193.0,3885.803466796875,2025-12-22T00:24:25.662965Z
51750,32,11674.12218937194,46696.48875748776,0.6375,0.4806000000000001,255.0,3885.803466796875,2025-12-22T00:24:26.261501Z
52000,32,11674.12218937194,46696.48875748776,0.8325,0.5396000000000002,333.0,3885.803466796875,2025-12-22T00:24:26.872654Z
52250,32,11674.12218937194,46696.48875748776,0.88,0.6580500000000002,352.0,3885.803466796875,2025-12-22T00:24:27.454804Z
52500,32,11674.12218937194,46696.48875748776,0.9425,0.6254500000000001,377.0,3885.803466796875,2025-12-22T00:24:28.078119Z
52750,32,11674.12218937194,46696.48875748776,0.9575,0.5409750000000001,383.0,3885.803466796875,2025-12-22T00:24:28.682419Z
53000,33,11633.677338240668,46534.70935296267,0.43,0.5890500000000001,172.0,3885.803466796875,2025-12-22T00:24:29.445009Z
53250,33,11633.677338240668,46534.70935296267,0.7275,0.48032500000000006,291.0,5477.25537109375,2025-12-22T00:24:31.480931Z
53500,33,11633.677338240668,46534.70935296267,0.81,0.511425,324.0,5477.25537109375,2025-12-22T00:24:32.130321Z
53750,33,11633.677338240668,46534.70935296267,0.91,0.5853750000000001,364.0,5477.25537109375,2025-12-22T00:24:32.741257Z
54000,33,11633.677338240668,46534.70935296267,0.94,0.6104,376.0,5477.25537109375,2025-12-22T00:24:33.354925Z
54250,33,11633.677338240668,46534.70935296267,0.955,0.4860000000000001,382.0,5477.25537109375,2025-12-22T00:24:33.961720Z
54500,34,11637.562498708256,46550.24999483302,0.1525,0.6404500000000002,61.0,5477.25537109375,2025-12-22T00:24:34.630080Z
54750,34,11637.562498708256,46550.24999483302,0.5325,0.6574000000000001,213.0,5477.25537109375,2025-12-22T00:24:35.426071Z
55000,34,11637.562498708256,46550.24999483302,0.765,0.59835,306.0,5477.25537109375,2025-12-22T00:24:36.072697Z
55250,34,11637.562498708256,46550.24999483302,0.8675,0.5207750000000001,347.0,5477.25537109375,2025-12-22T00:24:36.679247Z
