timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
250,1,11.501250000000024,46.005000000000095,0.5675,0.5638999999999998,227,0.0,2025-12-24T00:00:29.397035Z
500,1,0.1450000000000049,0.5800000000000196,0.8275,0.6664,331,0.0,2025-12-24T00:00:29.632417Z
750,1,-12.530625,-50.1225,0.8575,0.89345,343,0.0,2025-12-24T00:00:29.866567Z
1000,1,-13.8625,-55.45,0.8575,1.0,343,0.0,2025-12-24T00:00:30.095056Z
1250,2,0.5623958333333303,2.2495833333333204,0.98,0.26367500000000005,392,0.0,2025-12-24T00:00:30.208104Z
1500,2,-5.481874999999999,-21.927499999999995,0.98,0.45654999999999996,392,0.0,2025-12-24T00:00:30.315481Z
1750,2,0.1112500000000054,0.4450000000000216,0.98,0.7580999999999999,392,0.0,2025-12-24T00:00:30.429775Z
2000,2,-14.05,-56.2,0.98,1.0,392,0.0,2025-12-24T00:00:30.553138Z
2250,3,-7.562187500000001,-30.24875000000001,0.5375,0.6769750000000001,215,0.0,2025-12-24T00:00:30.766727Z
2500,3,-7.865208333333333,-31.46083333333333,0.7825,0.61655,313,0.0,2025-12-24T00:00:30.976887Z
2750,3,-11.080312500000002,-44.321250000000006,0.7825,0.8424250000000001,313,0.0,2025-12-24T00:00:31.182754Z
3000,3,-13.05,-52.2,0.7825,1.0,313,0.0,2025-12-24T00:00:31.386555Z
3250,4,15.078229166666674,60.31291666666669,0.9675,0.27307500000000007,387,0.0,2025-12-24T00:00:31.503824Z
3500,4,9.165312499999999,36.661249999999995,0.98,0.27677500000000005,392,0.0,2025-12-24T00:00:31.607894Z
3750,4,17.373749999999994,69.49499999999998,0.98,0.28410000000000013,392,0.0,2025-12-24T00:00:31.712179Z
4000,4,4.1281250000000025,16.51250000000001,0.98,0.26875000000000004,392,0.0,2025-12-24T00:00:31.817176Z
4250,5,1.1843750000000006,4.7375000000000025,0.98,0.19925000000000004,392,0.0,2025-12-24T00:00:31.929041Z
4500,5,3.3554118750000006,13.421647500000002,0.98,0.27102500000000007,392,0.0,2025-12-24T00:00:32.035570Z
4750,5,1.600625000000003,6.402500000000012,0.98,0.26594999999999996,392,0.0,2025-12-24T00:00:32.142506Z
5000,5,-0.05156250000000284,-0.20625000000001137,0.98,0.252125,392,0.0,2025-12-24T00:00:32.247711Z
5250,6,9.18,36.72,0.9675,0.29260000000000014,387,0.0,2025-12-24T00:00:32.364398Z
5500,6,6.7037499999999985,26.814999999999994,0.98,0.28970000000000007,392,0.0,2025-12-24T00:00:32.467607Z
5750,6,4.356562499999997,17.42624999999999,0.98,0.29447500000000004,392,0.0,2025-12-24T00:00:32.571229Z
6000,6,6.305312500000001,25.221250000000005,0.98,0.26057500000000006,392,0.0,2025-12-24T00:00:32.675091Z
6250,7,-2.4598958333333343,-9.839583333333339,0.98,0.26312500000000005,392,0.0,2025-12-24T00:00:32.786985Z
6500,7,-3.376250000000001,-13.505000000000004,0.98,0.28010000000000007,392,0.0,2025-12-24T00:00:32.890397Z
6750,7,11.9209375,47.68375,0.98,0.26432500000000003,392,0.0,2025-12-24T00:00:32.994155Z
7000,7,-3.6146875000000014,-14.458750000000006,0.98,0.2621750000000001,392,0.0,2025-12-24T00:00:33.097487Z
7250,8,1.1284374999999969,4.5137499999999875,0.9775,0.3097250000000001,391,0.0,2025-12-24T00:00:33.216557Z
7500,8,-11.519687500000002,-46.07875000000001,0.9775,0.8215750000000002,391,0.0,2025-12-24T00:00:33.356002Z
7750,8,-13.75,-55.0,0.9775,1.0,391,0.0,2025-12-24T00:00:33.521214Z
8000,8,-13.75,-55.0,0.9775,1.0,391,0.0,2025-12-24T00:00:33.686984Z
8250,9,5.277916666666672,21.111666666666693,0.98,0.29510000000000014,392,0.0,2025-12-24T00:00:33.803541Z
8500,9,1.1581250000000018,4.632500000000007,0.98,0.26735,392,0.0,2025-12-24T00:00:33.909517Z
8750,9,-0.9200000000000026,-3.6800000000000104,0.98,0.26560000000000006,392,0.0,2025-12-24T00:00:34.013908Z
9000,9,-1.3003125000000004,-5.201250000000002,0.98,0.25202500000000005,392,0.0,2025-12-24T00:00:34.118231Z
9250,10,-1.920104166666667,-7.680416666666669,0.9775,0.24827500000000005,391,0.0,2025-12-24T00:00:34.237019Z
9500,10,-0.5356250000000014,-2.1425000000000054,0.98,0.29885000000000017,392,0.0,2025-12-24T00:00:34.342838Z
9750,10,-3.281562500000001,-13.126250000000004,0.98,0.2745250000000001,392,0.0,2025-12-24T00:00:34.449114Z
10000,10,-3.5734375000000003,-14.293750000000001,0.98,0.257875,392,0.0,2025-12-24T00:00:34.554386Z
10250,11,6.428750000000003,25.71500000000001,0.98,0.22870000000000007,392,0.0,2025-12-24T00:00:34.671029Z
10500,11,3.585937499999999,14.343749999999996,0.98,0.2871250000000002,392,0.0,2025-12-24T00:00:34.775351Z
10750,11,12.911875000000002,51.64750000000001,0.98,0.2830500000000001,392,0.0,2025-12-24T00:00:34.879834Z
11000,11,-3.7821875000000005,-15.128750000000002,0.98,0.274575,392,0.0,2025-12-24T00:00:34.985900Z
11250,12,8.825729166666664,35.302916666666654,0.98,0.28227500000000005,392,0.0,2025-12-24T00:00:35.101529Z
11500,12,7.088750000000001,28.355000000000004,0.98,0.2819000000000001,392,0.0,2025-12-24T00:00:35.206342Z
11750,12,-3.7978125000000014,-15.191250000000005,0.98,0.2768250000000001,392,0.0,2025-12-24T00:00:35.310480Z
12000,12,-2.5278124999999996,-10.111249999999998,0.98,0.233225,392,0.0,2025-12-24T00:00:35.413864Z
12250,13,10.639062499999998,42.55624999999999,0.975,0.1688750000000001,390,0.0,2025-12-24T00:00:35.532084Z
12500,13,8.616562500000004,34.46625000000002,0.98,0.286675,392,0.0,2025-12-24T00:00:35.636704Z
12750,13,8.695000000000002,34.78000000000001,0.98,0.2794,392,0.0,2025-12-24T00:00:35.742109Z
13000,13,7.644375000000004,30.577500000000015,0.98,0.25244999999999995,392,0.0,2025-12-24T00:00:35.846244Z
13250,14,-0.30041666666666744,-1.2016666666666704,0.98,0.22470000000000007,392,0.0,2025-12-24T00:00:35.956765Z
13500,14,17.375625000000003,69.50250000000001,0.98,0.25595000000000007,392,0.0,2025-12-24T00:00:36.060891Z
13750,14,27.512812500000003,110.05125000000001,0.98,0.264975,392,0.0,2025-12-24T00:00:36.164869Z
14000,14,6.6134374999999945,26.453749999999978,0.98,0.25292500000000007,392,0.0,2025-12-24T00:00:36.268632Z
14250,15,-2.249166666666668,-8.996666666666671,0.98,0.1986000000000001,392,0.0,2025-12-24T00:00:36.383754Z
14500,15,1.5519791666666678,6.20791666666667,0.98,0.27717500000000006,392,0.0,2025-12-24T00:00:36.488927Z
14750,15,-3.644062500000001,-14.576250000000003,0.98,0.26352500000000006,392,0.0,2025-12-24T00:00:36.592964Z
15000,15,-0.8071875000000004,-3.2287500000000016,0.98,0.24857500000000005,392,0.0,2025-12-24T00:00:36.696725Z
15250,16,0.4819791666666662,1.9279166666666652,0.98,0.20677500000000001,392,0.0,2025-12-24T00:00:36.810710Z
15500,16,23.858437500000004,95.43375000000002,0.98,0.26332500000000003,392,0.0,2025-12-24T00:00:36.914327Z
15750,16,9.776562500000008,39.10625000000003,0.98,0.264875,392,0.0,2025-12-24T00:00:37.018552Z
16000,16,3.2221874999999995,12.888749999999998,0.98,0.24322500000000005,392,0.0,2025-12-24T00:00:37.122964Z
