timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,exploration_score,loss,timestamp
36250,22,16836.317975892314,33672.63595178463,0.6675,0.799775,267.0,15958.82421875,2025-12-22T00:18:42.297838Z
36500,22,16836.317975892314,33672.63595178463,0.75,0.7929750000000001,300.0,15958.82421875,2025-12-22T00:18:42.942945Z
36750,22,16836.317975892314,33672.63595178463,0.77,0.831275,308.0,15958.82421875,2025-12-22T00:18:43.447391Z
37000,23,16621.93128193654,33243.86256387308,0.265,0.6687000000000001,106.0,9742.046875,2025-12-22T00:18:45.181422Z
37250,23,16621.93128193654,33243.86256387308,0.4175,0.7840250000000001,167.0,9742.046875,2025-12-22T00:18:45.680241Z
37500,23,16621.93128193654,33243.86256387308,0.56,0.7714500000000001,224.0,9742.046875,2025-12-22T00:18:46.186373Z
37750,23,16621.93128193654,33243.86256387308,0.6925,0.6401,277.0,9742.046875,2025-12-22T00:18:46.693165Z
38000,23,16621.93128193654,33243.86256387308,0.775,0.77805,310.0,9742.046875,2025-12-22T00:18:47.247720Z
38250,23,16621.93128193654,33243.86256387308,0.83,0.642475,332.0,9742.046875,2025-12-22T00:18:47.754266Z
38500,24,16612.1252172824,33224.2504345648,0.0825,0.811225,33.0,9742.046875,2025-12-22T00:18:48.405879Z
38750,24,16612.1252172824,33224.2504345648,0.2525,0.7665750000000001,101.0,9742.046875,2025-12-22T00:18:48.960375Z
39000,24,16612.1252172824,33224.2504345648,0.415,0.76205,166.0,13270.1318359375,2025-12-22T00:18:50.693092Z
39250,24,16612.1252172824,33224.2504345648,0.55,0.9147250000000001,220.0,13270.1318359375,2025-12-22T00:18:51.216313Z
39500,24,16612.1252172824,33224.2504345648,0.6275,0.6928750000000001,251.0,13270.1318359375,2025-12-22T00:18:51.724452Z
39750,24,16612.1252172824,33224.2504345648,0.735,0.7522,294.0,13270.1318359375,2025-12-22T00:18:52.236964Z
40000,25,16462.503486092573,32925.00697218515,0.7875,0.8089000000000002,315.0,13270.1318359375,2025-12-22T00:18:52.743745Z
40250,25,16462.503486092573,32925.00697218515,0.295,0.7246000000000001,118.0,13270.1318359375,2025-12-22T00:18:53.456892Z
40500,25,16462.503486092573,32925.00697218515,0.405,0.73485,162.0,13270.1318359375,2025-12-22T00:18:54.010866Z
40750,25,16462.503486092573,32925.00697218515,0.48,0.8394750000000001,192.0,13270.1318359375,2025-12-22T00:18:54.521416Z
41000,25,16462.503486092573,32925.00697218515,0.595,0.8077500000000001,238.0,9333.314453125,2025-12-22T00:18:56.269153Z
41250,25,16462.503486092573,32925.00697218515,0.595,0.752475,238.0,9333.314453125,2025-12-22T00:18:56.780337Z
41500,25,16462.503486092573,32925.00697218515,0.675,0.6143750000000001,270.0,9333.314453125,2025-12-22T00:18:57.290169Z
41750,26,16463.104109561442,32926.208219122884,0.15,0.8719500000000001,60.0,9333.314453125,2025-12-22T00:18:57.825520Z
42000,26,16463.104109561442,32926.208219122884,0.3925,0.6920000000000002,157.0,9333.314453125,2025-12-22T00:18:58.343733Z
42250,26,16463.104109561442,32926.208219122884,0.5,0.6590250000000001,200.0,9333.314453125,2025-12-22T00:18:58.866350Z
42500,26,16463.104109561442,32926.208219122884,0.6125,0.7530500000000001,245.0,9333.314453125,2025-12-22T00:18:59.534777Z
42750,26,16463.104109561442,32926.208219122884,0.6975,0.7715000000000001,279.0,9333.314453125,2025-12-22T00:19:00.038896Z
43000,26,16463.104109561442,32926.208219122884,0.7625,0.7610750000000001,305.0,9333.314453125,2025-12-22T00:19:00.548773Z
43250,27,16520.596279169804,33041.19255833961,0.0775,0.3824750000000002,31.0,9892.765625,2025-12-22T00:19:02.263164Z
43500,27,16520.596279169804,33041.19255833961,0.3375,0.7984750000000002,135.0,9892.765625,2025-12-22T00:19:02.777183Z
43750,27,16520.596279169804,33041.19255833961,0.5025,0.7147500000000001,201.0,9892.765625,2025-12-22T00:19:03.288364Z
44000,27,16520.596279169804,33041.19255833961,0.5925,0.7452500000000001,237.0,9892.765625,2025-12-22T00:19:03.799199Z
44250,27,16520.596279169804,33041.19255833961,0.66,0.7879999999999999,264.0,9892.765625,2025-12-22T00:19:04.330258Z
44500,27,16520.596279169804,33041.19255833961,0.68,0.7962250000000001,272.0,9892.765625,2025-12-22T00:19:04.959802Z
44750,27,16520.596279169804,33041.19255833961,0.785,0.7553750000000001,314.0,9892.765625,2025-12-22T00:19:05.486667Z
45000,28,16398.364410020597,32796.72882004119,0.23,0.694625,92.0,9892.765625,2025-12-22T00:19:06.042772Z
45250,28,16398.364410020597,32796.72882004119,0.425,0.671475,170.0,13589.07421875,2025-12-22T00:19:07.749618Z
